day,survival,length_cm,weight_g,f_value,n_fish,v_stock
117.23446893787575,0.9825685464033623,23.085679390583543,123.03480347924871,2.773242139830037,9768.258488124411,27089.746072019065
118.13627254509018,0.982435642813613,23.218597384537148,125.17221647236694,2.880971653990606,9766.496836847376,28137.000545746207
119.03807615230461,0.9823027572005881,23.351036778510448,127.32641275212777,2.9928675146385073,9764.735503274384,29224.559676787198
119.93987975951904,0.9821698895618564,23.482999295806174,129.49729454601257,3.109093111765899,9762.97448734814,30353.99672896031
120.84168336673346,0.9820370398949865,23.614486653521915,131.68476320986537,3.2298182051650226,9761.213789011357,31526.946000256732
121.7434869739479,0.9819042081975475,23.745500562572502,133.88871925588836,3.3552191613277498,9759.45340820676,32745.105079300734
122.64529058116233,0.9817713944671089,23.876042727712225,136.10906238018407,3.485479198067058,9757.693344877085,34010.23717468645
123.54709418837675,0.9816385987012404,24.00611484755705,138.3456914898519,3.620788637017563,9755.933598965077,35324.17351863061
124.44889779559118,0.981505820897512,24.135718614606716,140.59850472964433,3.761345164166745,9754.17417041349,36688.81584632495
125.35070140280561,0.9813730610534944,24.264855715266727,142.86739950818748,3.907354098561939,9752.415059165089,38106.13895230588
126.25250501002004,0.981240319166758,24.393527829870344,145.15227252377503,4.059028669330873,9750.656265162654,39578.19332508591
127.15430861723446,0.9811075952348741,24.52173663270041,147.453019789737,4.216590301144179,9748.897788348966,41107.10786119819
128.0561122244489,0.9809748892554141,24.649483792011168,149.76953665939288,4.38026890823875,9747.13962866683,42695.09265971111
128.9579158316633,0.9808422012259496,24.776770970049917,152.1017178505913,4.550303197108745,9745.381786059042,44344.441898149795
129.85971943887776,0.9807095311440527,24.903599823078714,154.44945746984598,4.726940977958467,9743.62426046843,46057.536790638485
130.76152304609218,0.9805768790072958,25.029972001395862,156.8126490360679,4.910439484995904,9741.867051837815,47836.84862892504
131.66332665330663,0.9804442448132517,25.15588914935742,159.19118550390482,5.101065705630023,9740.110160110036,49684.94190679586
132.56513026052104,0.9803116285594934,25.281352905398563,161.58495928668844,5.299096718615631,9738.353585227944,51604.47752820016
133.46693386773546,0.9801790302435941,25.406364902054968,163.99386227899942,5.504820041169916,9736.597327134396,53598.216099210855
134.3687374749499,0.9800464498631277,25.530926765983978,166.41778587884957,5.718533985061244,9734.84138577226,55669.02130371937
135.27054108216433,0.9799138874156682,25.65504011798582,168.85662100949244,5.940548021646648,9733.085761084418,57819.8633625272
136.17234468937875,0.9797813428987899,25.778706573024685,171.31025814086306,6.171183155806211,9731.330453013758,60053.82257522252
137.0741482965932,0.9796488163100676,25.901927740249718,173.7785873106528,6.41077230869255,9729.575461503176,62374.092943939104
137.9759519038076,0.9795163076470762,26.024705223015985,176.26149814502656,6.659660709180927,9727.82078649559,64783.98587777818
138.87775551102203,0.979383816907391,26.147040618905336,178.75887987898383,6.918206293868779,9726.066427933913,67286.93397631822
139.77955911823648,0.9792513440885877,26.26893551974716,181.27062137637,7.186780115434747,9724.31238576108,69886.49489026355
140.6813627254509,0.9791188891882424,26.390391511639137,183.79661114954405,7.465766759124644,9722.55865992003,72586.35525687042
141.58316633266534,0.9789864522039314,26.51141017496785,186.3367373787041,7.755564767085093,9720.805250353718,75390.33470733909
142.48496993987976,0.9788540331332313,26.63199308442936,188.8908879308789,8.056587070216393,9719.0521570051,78302.38994288603
143.38677354709418,0.978721631973719,26.752141809049704,191.4589503785873,8.369261427161568,9717.299379817152,81326.61887568471
144.28857715430863,0.9785892487229719,26.871857912205286,194.0408120181712,8.69403086999081,9715.546918732856,84467.26483030754
145.19038076152304,0.9784568833785677,26.991142951643248,196.63635988780723,9.031354156078296,9713.794773695203,87728.7208007038
146.09218436873746,0.9783245359380842,27.10999847950172,199.24548078519976,9.381706225600917,9712.042944647195,91115.53375710006
146.9939879759519,0.9781922063990999,27.228426042330028,201.86806128496139,9.745578664017144,9710.291431531847,94632.40899652525
147.89579158316633,0.9780598947591933,27.346427181108794,204.5039877556836,10.123480168807486,9708.54023429218,98284.21452992648
148.79759519038078,0.9779276010159432,27.464003431270044,207.1531463767048,10.515937019676574,9706.789352871232,102075.98549806101
149.6993987975952,0.9777953251669292,27.581156322717106,209.8154231545743,10.923493551328798,9705.038787212041,106012.92860750659
150.6012024048096,0.9776630672097306,27.697887379844587,212.49070393922352,11.346712627838823,9703.288537257666,110100.42657726526
151.50300601202406,0.9775308271419275,27.814198121558185,215.17887443984327,11.786176117538389,9701.538602951168,114344.04258547981
152.40480961923848,0.9773986049611001,27.93009006129443,217.87982024047201,12.242485367237913,9699.788984235624,118749.52470480012
153.3066132264529,0.9772664006648291,28.045564707040402,220.5934268153018,12.716261674492229,9698.039681054117,123322.81031389331
154.20841683366734,0.9771342142506951,28.160623561353358,223.31957954370287,13.208146756503108,9696.290693349743,128070.03047147869
155.11022044088176,0.9770020457162797,28.275268121380265,226.05816372497202,13.71880321413081,9694.542021065608,132997.51423812108
156.01202404809618,0.9768698950591642,28.389499878877288,228.80906459280845,14.248914989358829,9692.793664144829,138111.79292979554
156.91382765531063,0.9767377622769307,28.503320320229207,231.57216732952136,14.799187814422975,9691.045622530528,143419.6042859709
157.81563126252505,0.9766056473671612,28.61673092646874,234.3473570799716,15.370349650676255,9689.297896165845,148927.89653363088
158.7174348697395,0.9764735503274383,28.729733173295852,237.13451896525405,15.96315111511644,9687.550484993924,154643.83232727757
159.6192384769539,0.9763414711553451,28.84232853109689,239.93353809611904,16.57836589235164,9685.803388957924,160574.79254352397
160.52104208416833,0.9762094098484645,28.954518464963794,242.74429958614456,17.21679112962507,9684.056608001008,166728.3799074188
161.42284569138278,0.9760773664043803,29.066304434713118,245.56668856465376,17.879247812356176,9682.310142066359,173112.42242609395
162.3246492985972,0.9759453408206761,29.177687894905002,248.40059018938726,18.566581117492554,9680.563991097159,179734.97660378285
163.2264529058116,0.9758133330949361,29.288670294862168,251.24588965893372,19.279660741795805,9678.81815503661,186604.33041063984
164.12825651302606,0.9756813432247451,29.39925307868871,254.10247222491725,20.019381202010152,9677.072633827916,193729.00597614146
165.03006012024048,0.9755493712076876,29.509437685288923,256.9702232039514,20.786662103688425,9675.327427414299,201117.76197621002
165.9318637274549,0.9754174170413489,29.619225548386023,259.8490279893579,21.582448375269195,9673.582535738984,208779.5956814923
166.83366733466934,0.9752854807233146,29.728618096540774,262.73877206265604,22.407710463820177,9671.837958745213,216723.74463254827
167.73547094188376,0.9751535622511702,29.837616753170124,265.63934100482703,23.26344448868372,9670.093696376234,224959.6879060189
168.6372745490982,0.9750216616225021,29.946222936565682,268.55062050735194,24.150672349078185,9668.349748575305,233497.14693413465
169.53907815631263,0.9748897788348967,30.05443805991219,271.47249638303265,25.07044178153656,9666.606115285695,242346.08583831528
170.44088176352705,0.9747579138859408,30.16226353130593,274.4048545765939,26.023826362886375,9664.862796450685,251516.71123595306
171.3426853707415,0.9746260667732215,30.26970075377302,277.34758117507226,27.011925454310163,9663.119792013566,261019.47147793954
172.2444889779559,0.9744942374943263,30.376751125287672,280.3005624179931,28.035864081863277,9661.377101917633,270865.05527298886
173.14629258517033,0.9743624260468429,30.483416038790395,283.26368470734144,29.096792748676297,9659.634726106202,281064.3896534287
174.04809619238478,0.9742306324283594,30.58969688220612,286.23683461732736,30.195887173927233,9657.892664522591,291628.6372358236
174.9498997995992,0.9740988566364643,30.695595038462248,289.2198989039488,31.334347953542753,9656.150917110132,302569.1927286498
175.85170340681364,0.9739670986687462,30.801111885506653,292.2127645143561,32.51340013747782,9654.409483812164,313897.67863824556
176.75350701402806,0.9738353585227945,30.9062487963256,295.2153185960206,33.73429271833022,9652.668364572039,325625.94012343895
177.65531062124248,0.9737036361961982,31.01100713896164,298.2274485057106,34.99829802597708,9650.92755933312,337766.0389486561
178.55711422845692,0.9735719316865472,31.115388276531373,301.2490418182745,36.306711022872825,9649.187068038776,350330.2464849254
179.45891783567134,0.9734402449914316,31.21939356724321,304.2799863352397,37.66084849463355,9647.446890632391,363331.03570813
180.36072144288576,0.9733085761084417,31.323024364415037,307.320170093224,39.06204813054164,9645.707027057357,376781.0721440182
181.2625250501002,0.9731769250351683,31.42628201649184,310.36948137216655,40.51166748865495,9643.967477257074,390693.2037100411
182.16432865731463,0.9730452917692024,31.529167867063208,313.42780870337714,42.01108284028795,9642.228241174957,405080.44940496504
183.06613226452905,0.9729136763081354,31.631683254880873,316.4950408774115,43.56168788876189,9640.489318754426,419955.986798523
183.9679358717435,0.9727820786495588,31.733829513876085,319.57106695177,45.164892357489435,9638.750709938915,435333.138275066
184.8697394789579,0.9726504987910648,31.835607973176998,322.6557762584257,46.82212044268318,9637.01241467187,451225.35598739935
185.77154308617236,0.9725189367302457,31.937019957125948,325.74905841118306,48.53480912624869,9635.27443289674,467646.20547966735
186.67334669338678,0.9723873924646942,32.03806678529668,328.85080331286923,50.30440634475273,9633.53676455699,484609.3479413893
187.5751503006012,0.9722558659920031,32.13874977251154,331.96090116236326,52.132369010746224,9631.799409596095,502128.5210585512
188.47695390781564,0.9721243573097659,32.239070228858566,335.0792424614602,54.02016088316894,9630.062367957538,520217.51843201707
189.37875751503006,0.9719928664155761,32.339029459708556,338.20571802158014,55.96925028408565,9628.325639584813,538890.1675386014
190.28056112224448,0.9718613933070278,32.43862876573202,341.3402189703155,57.981107659577866,9626.589224421423,558160.3062157107
191.18236472945893,0.9717299379817153,32.537869442916126,344.4826367578275,60.05720298327989,9624.853122410883,578041.7576568857
192.08416833667334,0.9715985004372331,32.63675278258156,347.6328631630887,62.199003001764936,9623.117333496719,598548.3039124986
192.98597194388776,0.9714670806711762,32.73528007139933,350.7907902999756,64.40796832178968,9621.381857622466,619693.6578975897
193.8877755511022,0.9713356786811397,32.83345259140752,353.9563106232139,66.68555034027682,9619.646694731666,641491.433917206
194.78957915831663,0.9712042944647195,32.931271620027935,357.1293169341771,69.03318801885729,9617.911844767877,663955.1167286554
195.69138276553107,0.9710729280195113,33.02873843008277,360.30970238654396,71.45230450581437,9616.177307674663,687098.0291698722
196.5931863727455,0.9709415793431114,33.125854289811116,363.4973604918117,73.9443036093501,9614.443083395601,710933.2983934204
197.4949899799599,0.9708102484331164,33.22262046288553,366.6921851246738,76.5105661272555,9612.709171874276,735473.8207567623
198.39679358717436,0.9706789352871231,33.31903820842844,369.8940705282577,79.15244603927046,9610.975573054282,760732.2254309255
199.29859719438878,0.9705476399027289,33.415108781028486,373.10291131922844,81.8712665696967,9609.242286879226,786720.836801891
200.2004008016032,0.970416362277531,33.510833430756946,376.31860249276207,84.66831612914858,9607.509313292727,813451.6357516077
201.10220440881764,0.9702851024091276,33.60621340318393,379.5410394273848,87.54484414568186,9605.776652238408,840936.2199184411
202.00400801603206,0.9701538602951167,33.701249939394586,382.770117889685,90.50205679694714,9604.044303659906,869185.7630502256
202.9058116232465,0.970022635933097,33.79594427600527,386.00573403889854,93.54111265642824,9602.312267500869,898210.9735765017
203.80761523046093,0.9698914293206672,33.89029764517966,389.24778443136984,96.66311826825813,9600.580543704955,928022.05254009
204.70941883767534,0.9697602404554265,33.98431127464474,392.4961660248893,99.86912366653044,9598.849132215828,958628.6510416309
205.6112224448898,0.9696290693349744,34.07798638770679,395.75077618290817,103.16011785643875,9597.118032977167,990039.8273640781
206.5130260521042,0.9694979159569106,34.17132420326732,399.01151267863867,106.5370242759599,9595.387245932658,1.0222640039571635e6
207.41482965931863,0.9693667803188354,34.26432593583893,402.278273699033,110.00069625811801,9593.656771026,1.0553089244742682e6
208.31663326653307,0.9692356624183492,34.35699279556111,405.5509578486482,113.551912515143,9591.9266082009,1.089181611066101e6
209.2184368737475,0.9691045622530527,34.44932598821595,408.82946415339757,117.1913726670143,9590.196757401076,1.1238883221465817e6
210.1202404809619,0.9689734798205473,34.5413267152439,412.113692064191,120.91969283796315,9588.467218570257,1.1594345108563944e6
211.02204408817636,0.9688424151184342,34.63299617375933,415.40354146046366,124.73740134546007,9586.737991652179,1.1958247844584878e6
211.92384769539078,0.9687113681443151,34.72433555656616,418.6989126535976,128.64493450704103,9585.00907659059,1.2330628649073902e6
212.82565130260522,0.9685803388957922,34.81534605217335,421.99970639023604,132.64263259097723,9583.280473329252,1.2711515508400984e6
213.72745490981964,0.968449327370468,34.90602884481039,425.3058238554938,136.73073593728293,9581.55218181193,1.3100926812406243e6
214.62925851703406,0.9683183335659451,34.99638511444269,428.61716667606385,140.90938127583823,9579.824201982405,1.3498871010326413e6
215.5310621242485,0.9681873574798265,35.08641603678693,431.9336369232218,145.17859826848542,9578.096533784465,1.3905346288550675e6
216.43286573146293,0.9680563991097159,35.17612278332639,435.25513711573154,149.53830630181062,9576.369177161907,1.4320340272736554e6
217.33466933867734,0.9679254584532166,35.265506521326145,438.5815702226506,153.9883115569363,9574.642132058543,1.4743829756776e6
218.2364729458918,0.9677945355079329,35.354568413848284,441.91283966604186,158.52830438202676,9572.91539841819,1.5175780461038298e6
219.1382765531062,0.9676636302714691,35.44330961976707,445.2488493235882,163.15785699231205,9571.18897618468,1.5616146822227335e6
220.04008016032063,0.9675327427414299,35.53173129378395,448.5895035311117,167.876421521295,9569.46286530185,1.6064871817077927e6
220.94188376753507,0.9674018729154201,35.61983458644264,451.9347070850049,172.6833284454103,9567.73706571355,1.6521886821979391e6
221.8436873747495,0.9672710207910453,35.70762064414407,455.28436524456754,177.5777854027168,9566.011577363643,1.6987111510449855e6
222.74549098196394,0.967140186365911,35.7950906091613,458.6383837342565,182.55887642430838,9564.286400195993,1.7460453790200737e6
223.64729458917836,0.9670093696376233,35.88224561965439,461.99666874584733,187.62556159494838,9562.561534154485,1.7941809781319865e6
224.54909819639278,0.9668785706037885,35.96908680968522,465.35912694050944,192.7766771570458,9560.836979183008,1.8431063836871078e6
225.45090180360722,0.9667477892620129,36.05561530923224,468.7256654507964,198.01093606948007,9559.11273522546,1.8928088606956815e6
226.35270541082164,0.9666170256099038,36.14183224420512,472.09619188255203,203.3269290299754,9557.388802225756,1.943274514702038e6
227.25450901803606,0.9664862796450684,36.227738736459514,475.4706143167378,208.7231259667602,9555.66518012781,1.994488307088001e6
228.1563126252505,0.9663555513651143,36.31333590381155,478.8488413111745,214.19787800211182,9553.941868875558,2.0464340748686749e6
229.05811623246493,0.9662248407676494,36.39862486005242,482.2307819022085,219.7494198871817,9552.218868412938,2.0990945549691343e6
