t,ymin_case,fallow,V,Vtilde,tau_star,d_star,Vtilde_prime,delta_Vtilde,stocking_resid
321.2,ymin_positive,optimal_fallow,109524.89757604747,108873.52812460075,197.08738032887382,0.0,8.742438087901705,14.914181934876817,-6.171743846975112
323.025,ymin_positive,optimal_fallow,109538.95110914328,108889.48307411118,198.22404677457845,0.0,8.742438087901705,14.916367544398794,-6.173929456497088
324.85,ymin_positive,optimal_fallow,109552.87236251676,108905.35367501364,199.06510971156146,0.0,8.534455218958206,14.918541599316939,-6.384086380358733
326.675,ymin_positive,optimal_fallow,109566.33063686217,108920.92905578823,198.8715603680186,0.0,8.534455218958206,14.920675213121678,-6.386219994163472
328.5,ymin_positive,optimal_fallow,109579.78891120758,108936.50443656283,198.67801102447578,0.0,8.534455218958206,14.922808826926417,-6.388353607968211
330.325,ymin_positive,optimal_fallow,109580.75637726353,108951.4689253499,198.66623990632712,1.3743827160493451,8.089970592944596,14.926381868644684,-6.8364112757000886
332.15,ymin_positive,optimal_fallow,109577.62849633934,108966.23312168202,198.71406820634053,3.1993827160493225,16.90466974476679,14.93271214631385,1.9719575984529385
333.975,ymin_positive,optimal_fallow,109583.16968021705,108985.56518217336,200.1889736347272,3.9879629629629423,8.929505400123514,14.93876443548173,-6.009259035358216
335.8,ymin_positive,optimal_fallow,109610.57198403,109016.41620445756,205.2625952998813,2.162962962962965,8.929505400123514,14.93876443548173,-6.009259035358216
337.625,ymin_positive,optimal_fallow,109637.97428784295,109047.26722674177,210.3362169650354,0.33796296296298767,8.929505400123514,14.93876443548173,-6.009259035358216
339.45,ymin_positive,optimal_fallow,109651.8973375115,109066.25888426903,210.99642579192076,0.0,8.929505400123514,14.94058340880398,-6.011078008680466
341.275,ymin_positive,optimal_fallow,109662.75692032906,109082.55523162425,210.6535862464722,0.0,8.929505400123514,14.942815785154009,-6.013310385030495
343.1,ymin_positive,optimal_fallow,109672.89358300465,109102.20978028436,211.43378125180251,0.0,14.252681636843178,14.945508189080051,-0.6928265522368733
344.925,ymin_positive,optimal_fallow,109681.66186112583,109128.2209242716,214.33972022824972,0.0,14.252681636843178,14.949071359489263,-0.6963897226460851
346.75,ymin_positive,optimal_fallow,109690.43013924701,109154.23206825885,217.24565920469692,0.0,14.252681636843178,14.952634529898473,-0.6999528930552952
348.575,ymin_positive,optimal_fallow,109596.81470732902,109178.91589812443,219.49827654741873,7.998456790123487,22.161664749273317,14.97246596606579,7.189198783207527
350.4,ymin_positive,optimal_fallow,109488.77903456043,109203.41278233906,221.6588767586299,17.123456790123416,51.25143871255345,15.02318497390622,36.22825373864723
352.225,ymin_positive,optimal_fallow,109435.89498834538,109229.16426154706,224.15593531008278,21.7873456790123,17.637228240458814,15.047992295680285,2.5892359447785296
354.05,ymin_positive,optimal_fallow,109463.23148984453,109256.74060619996,227.1423878109779,19.962345679012312,17.637228240458814,15.047992295680285,2.5892359447785296
355.875,ymin_positive,optimal_fallow,109490.5679913437,109284.31695085288,230.12884031187303,18.137345679012324,17.637228240458814,15.047992295680285,2.5892359447785296
357.7,ymin_positive,optimal_fallow,109517.94672686234,109323.9676252231,235.5452896705927,16.312345679012335,17.637228240458814,15.047992295680285,2.5892359447785296
359.525,ymin_positive,optimal_fallow,109545.3282409349,109364.41266339053,241.12160724364293,14.487345679012348,17.637228240458814,15.047992295680285,2.5892359447785296
361.35,ymin_positive,optimal_fallow,109572.71769249038,109415.15033227192,248.22051595462676,12.662345679012306,11.095284256612487,15.047992295680285,-3.9527080390677973
363.175,ymin_positive,optimal_fallow,109600.11612593444,109477.53492538226,257.0423567427455,10.837345679012325,11.095284256612487,15.047992295680285,-3.9527080390677973
0.0,ymin_positive,no_fallow,110028.24840076314,109799.78356612832,261.8008819362659,0.0,55.32538358791901,15.041066241935388,40.284317345983624
1.825,ymin_positive,no_fallow,110030.16107192,109900.75239117627,278.0465247520782,0.0,55.32538358791901,15.054897587832368,40.27048600008665
3.65,ymin_positive,no_fallow,110032.07374307686,110001.72121622422,294.2921675678905,0.0,55.32538358791901,15.068728933729346,40.25665465418967
5.475,ymin_positive,no_fallow,110035.25366658728,110070.78381576132,304.820061728395,0.0,22.39254808132804,15.078189563802923,7.314358517525118
7.3,ymin_positive,no_fallow,110039.5534875264,110111.65021600973,310.295061728395,0.0,22.39254808132804,15.083787700823253,7.308760380504788
9.125,ymin_positive,no_fallow,110043.7604109892,110151.22539625865,315.5447530864197,0.0,10.93075959252182,15.089208958391598,-4.158449365869778
10.95,ymin_positive,no_fallow,110046.55529281165,110171.174032515,317.3697530864197,0.0,10.93075959252182,15.091941648289728,-4.161182055767908
12.775,ymin_positive,no_fallow,110049.3501746341,110191.12266877135,319.1947530864197,0.0,10.93075959252182,15.094674338187858,-4.1639147456660375
14.6,ymin_positive,no_fallow,110050.41964794487,110205.55514464367,320.2120544988358,0.0,5.830200333312701,15.096651389677218,-9.266451056364517
16.425,ymin_positive,no_fallow,110050.30290290384,110216.19526025197,320.67406313228804,0.0,5.830200333312701,15.098108939760547,-9.267908606447847
18.25,ymin_positive,no_fallow,110049.76046461039,110226.3349274265,321.1450436026035,0.0,3.6090319423609776,15.099497935263907,-11.49046599290293
20.075,ymin_positive,no_fallow,110046.19560422473,110232.9214107213,321.67972411464814,0.0,3.6090319423609776,15.100400193249495,-11.491368250888517
21.9,ymin_positive,no_fallow,110042.63074383908,110239.50789401612,322.21440462669284,0.0,3.6090319423609776,15.101302451235087,-11.49227050887411
23.725,ymin_positive,no_fallow,110036.56012028769,110242.49248533059,322.59373660194507,0.0,0.5927150603977416,15.101711299360357,-14.508996238962615
25.55,ymin_positive,no_fallow,110029.16569732799,110243.5741903158,322.8909976520995,0.0,0.5927150603977416,15.101859478125455,-14.509144417727713
27.375,ymin_positive,no_fallow,110021.01206952556,110243.5964627111,323.1287766783343,0.0,-2.542044383816164,15.101862529138508,-17.643906912954673
29.2,ymin_positive,no_fallow,110009.51794041513,110238.95723171062,323.1048347993228,0.0,-2.542044383816164,15.101227018042552,-17.643271401858716
31.025,ymin_positive,no_fallow,109998.0238113047,110234.31800071016,323.0808929203114,0.0,-2.542044383816164,15.1005915069466,-17.642635890762765
32.85,ymin_positive,no_fallow,109983.43316230371,110225.60218675692,322.92104724328175,0.0,-5.661583535203893,15.099397559829717,-20.76098109503361
34.675,ymin_positive,no_fallow,109967.6145830013,110215.26979680518,322.70730868083115,0.0,-5.661583535203893,15.097982163945916,-20.75956569914981
36.5,ymin_positive,no_fallow,109950.73271803318,110203.58203343829,322.504973290869,0.0,-8.669398511280711,15.096381100471,-23.76577961175171
38.325,ymin_positive,no_fallow,109930.60783178461,110187.7603811552,322.3374175769967,0.0,-8.669398511280711,15.09421375084318,-23.763612262123893
40.15,ymin_positive,no_fallow,109910.48294553605,110171.93872887212,322.16986186312437,0.0,-8.669398511280711,15.092046401215361,-23.761444912496074
41.975,ymin_positive,no_fallow,109887.3975320022,110152.20908604487,322.15735186164926,0.0,-11.422581673506732,15.089343710417106,-26.51192538392384
43.8,ymin_positive,no_fallow,109863.46625352971,110131.36287449072,322.18914063514467,0.0,-11.422581673506732,15.086488064998731,-26.509069738505463
45.625,ymin_positive,no_fallow,109838.78603313901,110109.62234693405,322.3114001437336,0.0,-13.010298850591587,15.083509910538913,-28.0938087611305
47.45,ymin_positive,no_fallow,109812.42818285154,110085.87855153171,322.6363140989316,0.0,-13.010298850591587,15.080257335826264,-28.09055618641785
49.275,ymin_positive,no_fallow,109786.07033256405,110062.13475612938,322.96122805412966,0.0,-13.010298850591587,15.077004761113615,-28.087303611705202
51.1,ymin_positive,no_fallow,109757.6026886993,110034.56491128304,322.65787914557154,0.0,-15.507559164570969,15.073228070038775,-30.580787234609744
52.925,ymin_positive,no_fallow,109728.7317019448,110006.26361580771,322.2344211601188,0.0,-15.507559164570969,15.069351180247633,-30.5769103448186
54.75,ymin_positive,no_fallow,109698.83912186358,109976.18829358346,321.7447970986601,0.0,-18.132146683482386,15.065231273093627,-33.19737795657601
56.575,ymin_positive,no_fallow,109667.20983312695,109943.09712588611,321.14269070799133,0.0,-18.132146683482386,15.060698236422757,-33.19284491990514
58.4,ymin_positive,no_fallow,109635.58054439032,109910.00595818875,320.54058431732255,0.0,-18.132146683482386,15.056165199751884,-33.18831188323427
60.225,ymin_positive,no_fallow,109601.65961732234,109872.63313626185,320.2167571660919,0.0,-20.735366744235964,15.051045635104366,-35.786412379340334
62.05,ymin_positive,no_fallow,109567.48755180708,109834.79109195361,319.9234263698681,0.0,-20.735366744235964,15.045861793418304,-35.78122853765427
63.875,ymin_positive,no_fallow,109532.46073450171,109795.15452311403,319.46663821614857,0.0,-23.011006463059655,15.040432126453979,-38.05143858951364
65.7,ymin_positive,no_fallow,109496.31052912935,109753.15943631894,318.79502039257756,0.0,-23.011006463059655,15.034679374838213,-38.045685837897864
67.525,ymin_positive,no_fallow,109460.160323757,109711.16434952385,318.12340256900654,0.0,-23.011006463059655,15.028926623222448,-38.039933086282105
69.35,ymin_positive,no_fallow,109423.26526603146,109667.02439839025,317.4188241786941,0.0,-24.231477214168482,15.022880054574008,-39.25435726874249
71.175,ymin_positive,no_fallow,109386.34156013852,109622.8019524744,316.7129780742762,0.0,-24.231477214168482,15.016822185270469,-39.24829939943895
73.0,ymin_positive,no_fallow,109349.2970400488,109577.61682454034,316.14675904803744,0.0,-25.29965863162545,15.010632441717856,-40.31029107334331
74.825,ymin_positive,no_fallow,109312.12868540738,109531.44494753762,315.7236577769322,0.0,-25.29965863162545,15.00430752705995,-40.3039661586854
76.65,ymin_positive,no_fallow,109274.96571985385,109485.26083632972,315.2917668706023,0.0,-25.571157431474713,14.997980936483525,-40.56913836795824
78.475,ymin_positive,no_fallow,109238.01562327093,109438.59347401728,314.51268537289667,0.0,-25.571157431474713,14.991588147125658,-40.56274557860037
80.3,ymin_positive,no_fallow,109201.065526688,109391.92611170484,313.7336038751911,0.0,-25.571157431474713,14.98519535776779,-40.5563527892425
82.125,ymin_positive,no_fallow,109165.04923088025,109346.08630265684,312.93175964603796,0.0,-24.75494051312603,14.978915931870802,-39.73385644499683
83.95,ymin_positive,no_fallow,109129.77997569261,109300.90853622038,312.11170523172694,0.0,-24.75494051312603,14.97272719674252,-39.72766770986855
85.775,ymin_positive,no_fallow,109094.63274906327,109255.75864292623,311.31362208206224,0.0,-24.578210608861923,14.96654227985291,-39.54475288871483
87.6,ymin_positive,no_fallow,109060.77553862148,109210.90340856506,310.7478065872306,0.0,-24.578210608861923,14.960397727200695,-39.538608336062616
89.425,ymin_positive,no_fallow,109026.9183281797,109166.04817420388,310.18199109239896,0.0,-24.578210608861923,14.954253174548478,-39.5324637834104
91.25,ymin_positive,no_fallow,108994.58535554014,109123.27237846042,309.4117427139935,0.0,-22.73235276740286,14.94839347650143,-37.68074624390429
93.075,ymin_positive,no_fallow,108963.19741033795,109081.7858346599,308.51474594777216,0.0,-22.73235276740286,14.942710388309576,-37.67506315571244
94.9,ymin_positive,no_fallow,108932.21509699477,109040.62601326672,307.6524024542213,0.0,-21.523927425210765,14.937072056611882,-36.46099948182265
96.725,ymin_positive,no_fallow,108903.56516684097,109001.3448457157,306.98931527852585,0.0,-21.523927425210765,14.931691074755578,-36.45561849996634
98.55,ymin_positive,no_fallow,108874.91523668717,108962.0636781647,306.32622810283044,0.0,-21.523927425210765,14.926310092899277,-36.45023751811004
100.375,ymin_positive,no_fallow,108848.08706165437,108925.37241686843,305.4682393671038,0.0,-19.433940808690046,14.921283892721704,-34.35522470141175
102.2,ymin_positive,no_fallow,108822.1200799515,108889.90547489257,304.51811534845336,0.0,-19.433940808690046,14.916425407519531,-34.35036621620958
104.025,ymin_positive,no_fallow,108796.8580015643,108855.07986716558,303.60918232173316,0.0,-17.75954679872337,14.911654776324054,-32.67120157504743
105.85,ymin_positive,no_fallow,108774.24967683603,108822.66869425791,302.8553212646327,0.0,-17.75954679872337,14.907214889624374,-32.66676168834775
107.675,ymin_positive,no_fallow,108751.64135210775,108790.25752135024,302.1014602075323,0.0,-17.75954679872337,14.902775002924693,-32.66232180164806
109.5,ymin_positive,no_fallow,108731.19479640204,108760.80122093656,301.20318681942194,0.0,-15.573750707282986,14.898739893278982,-30.47249060056197
111.325,ymin_positive,no_fallow,108711.50485985422,108732.37912589576,300.2543691154581,0.0,-15.573750707282986,14.894846455602162,-30.468597162885146
113.15,ymin_positive,no_fallow,108692.73364430419,108704.9208075088,299.32611175183,0.0,-13.629394319767519,14.891085042124494,-28.520479361892015
114.975,ymin_positive,no_fallow,108676.42627143003,108680.04716287521,298.4529934827388,0.0,-13.629394319767519,14.887677693544552,-28.51707201331207
116.8,ymin_positive,no_fallow,108660.11889855587,108655.17351824163,297.5798752136476,0.0,-13.629394319767519,14.884270344964609,-28.513664664732126
118.625,ymin_positive,no_fallow,108645.88422195974,108632.91531348912,296.6079737435178,0.0,-11.843509132275823,14.88122127582043,-26.724730408096253
120.45,ymin_positive,no_fallow,108632.15974752435,108611.30090932272,295.6117564085169,0.0,-11.843509132275823,14.87826039853736,-26.721769530813184
122.275,ymin_positive,no_fallow,108619.42332918802,108590.6353733618,294.6452457052189,0.0,-10.28372578078545,14.875429503200248,-25.159155283985697
124.1,ymin_positive,no_fallow,108608.6630230498,108571.86757381188,293.73814826532646,0.0,-10.28372578078545,14.872858571755053,-25.156584352540502
125.925,ymin_positive,no_fallow,108597.90271691159,108553.09977426194,292.83105082543403,0.0,-10.28372578078545,14.870287640309856,-25.154013421095307
127.75,ymin_positive,no_fallow,108589.10499254244,108537.36948176057,291.73716332082915,0.0,-8.3577917617321,14.868132805720629,-23.22592456745273
129.575,ymin_positive,no_fallow,108580.61567387989,108522.11651179542,290.61392309176944,0.0,-8.3577917617321,14.866043357780196,-23.223835119512295
131.4,ymin_positive,no_fallow,108573.07080204744,108507.47893004998,289.551015014464,0.0,-7.504256730940271,14.86403820959589,-22.36829494053616
133.225,ymin_positive,no_fallow,108566.97211442362,108493.78366151602,288.5804905445323,0.0,-7.504256730940271,14.862162145413155,-22.366418876353425
135.05,ymin_positive,no_fallow,108560.8734267998,108480.08839298206,287.60996607460066,0.0,-7.504256730940271,14.86028608123042,-22.36454281217069
136.875,ymin_positive,no_fallow,108556.73729352148,108469.68038527765,286.45024171543974,0.0,-5.558918815360626,14.858860326750365,-20.41777914211099
138.7,ymin_positive,no_fallow,108552.75816459079,108459.53535843962,285.27538136514056,0.0,-5.558918815360626,14.857470597046525,-20.416389412407153
140.525,ymin_positive,no_fallow,108549.57469750078,108449.64393760898,284.1687517873365,0.0,-5.254704278536297,14.856115607891644,-20.11081988642794
142.35,ymin_positive,no_fallow,108547.33742286994,108440.05410230065,283.1432615065537,0.0,-5.254704278536297,14.854801931822008,-20.109506210358305
144.175,ymin_positive,no_fallow,108545.10014823911,108430.46426699233,282.11777122577087,0.0,-5.254704278536297,14.853488255752376,-20.108192534288673
146.0,ymin_positive,no_fallow,108544.81457272332,108423.47987186593,281.0161529309135,0.0,-3.809220341989114,14.852531489296705,-18.66175183128582
147.825,ymin_positive,no_fallow,108544.55339344646,108416.52804474179,279.9135830358802,0.0,-3.809220341989114,14.851579184211205,-18.66079952620032
149.65,ymin_positive,no_fallow,108544.9824401069,108410.39428529466,278.7800842957995,0.0,-2.944726123625955,14.850738943191052,-17.79546506681701
151.475,ymin_positive,no_fallow,108546.05241085197,108405.02016011905,277.6178659138891,0.0,-2.944726123625955,14.850002761660146,-17.7947288852861
153.3,ymin_positive,no_fallow,108547.19832907218,108399.69283983171,276.45919936224783,0.0,-2.42538421266893,14.84927299175777,-17.2746572044267
155.125,ymin_positive,no_fallow,108549.80623618871,108395.26651364358,275.3689055432877,0.0,-2.42538421266893,14.848666645704602,-17.27405085837353
156.95,ymin_positive,no_fallow,108552.41414330523,108390.84018745547,274.27861172432756,0.0,-2.42538421266893,14.848060299651436,-17.273444512320367
158.775,ymin_positive,no_fallow,108555.84249028584,108387.60047328167,273.1425666775868,0.0,-1.304829585334693,14.847616503189272,-16.152446088523966
160.6,ymin_positive,no_fallow,108559.86434695535,108385.21915928842,271.97342499798356,0.0,-1.304829585334693,14.847290295792936,-16.15211988112763
162.425,ymin_positive,no_fallow,108564.01561968257,108382.91241599883,270.80924719079064,0.0,-0.9370836495830467,14.846974303561485,-15.784057953144531
164.25,ymin_positive,no_fallow,108569.20222087148,108381.20223833834,269.68478036288116,0.0,-0.9370836495830467,14.846740032649091,-15.783823682232137
166.075,ymin_positive,no_fallow,108574.38882206038,108379.49206067785,268.56031353497167,0.0,-0.9370836495830467,14.846505761736694,-15.78358941131974
167.9,ymin_positive,no_fallow,108580.32616192206,108378.59456584412,267.4267500520715,0.0,-0.24343445076490083,14.846382817238922,-15.089817268003824
169.725,ymin_positive,no_fallow,108586.68218296662,108378.15029797147,266.2881134346574,0.0,-0.24343445076490083,14.84632195862623,-15.089756409391132
171.55,ymin_positive,no_fallow,108593.2152181046,108377.92957142626,265.14348295490004,0.0,0.465248426797198,14.846291722113188,-14.38104329531599
173.375,ymin_positive,no_fallow,108600.5953921182,108378.77864980517,263.9701675624996,0.0,0.465248426797198,14.846408034219888,-14.38115960742269
175.2,ymin_positive,no_fallow,108607.9755661318,108379.62772818407,262.79685217009927,0.0,0.465248426797198,14.846524346326587,-14.38127591952939
177.025,ymin_positive,no_fallow,108616.01753428143,108381.0368677326,261.6296581509487,0.0,0.9013450837564129,14.846717379141454,-13.945372295385042
178.85,ymin_positive,no_fallow,108624.33815259358,108382.68182251047,260.46504155211403,0.0,0.9013450837564129,14.846942715412395,-13.945597631655982
180.675,ymin_positive,no_fallow,108632.85943454869,108384.54505778532,259.29774942341965,0.0,1.4112432887093134,14.84719795312128,-13.435954664411966
182.5,ymin_positive,no_fallow,108642.03551365441,108387.12057678722,258.1217266183413,0.0,1.4112432887093134,14.847550763943456,-13.436307475234143
184.325,ymin_positive,no_fallow,108651.21159276011,108389.6960957891,256.945703813263,0.0,1.4112432887093134,14.847903574765631,-13.436660286056318
186.15,ymin_positive,no_fallow,108661.01922704488,108392.80266473733,255.77769210921952,0.0,1.7914027730461066,14.8483291321558,-13.056926359109694
187.975,ymin_positive,no_fallow,108671.02040243289,108396.07197479813,254.61213542000934,0.0,1.7914027730461066,14.848776982849062,-13.057374209802955
189.8,ymin_positive,no_fallow,108681.23152469117,108399.63269334995,253.43747355957345,0.0,2.330308886562202,14.849264752513694,-12.518955865951492
191.625,ymin_positive,no_fallow,108691.94127076636,108403.88550706793,252.2411869174766,0.0,2.330308886562202,14.849847329735335,-12.519538443173133
193.45,ymin_positive,no_fallow,108702.65101684154,108408.1383207859,251.04490027537975,0.0,2.330308886562202,14.850429906956975,-12.520121020394773
195.275,ymin_positive,no_fallow,108713.90229615608,108411.55075789272,249.98668198819442,0.0,1.773608780212228,14.850897364094894,-13.077288583882666
197.1,ymin_positive,no_fallow,108725.26673166991,108414.78759391661,248.9573138050205,0.0,1.773608780212228,14.85134076628995,-13.07773198607772
198.925,ymin_positive,no_fallow,108736.9407526805,108419.03802634274,247.86335966977174,0.0,3.3248852767918162,14.851923017307225,-11.527037740515409
200.75,ymin_positive,no_fallow,108749.16989251289,108425.10594197288,246.65359624114748,0.0,3.3248852767918162,14.852754238626424,-11.527868961834608
202.575,ymin_positive,no_fallow,108761.39903234527,108431.17385760303,245.44383281252323,0.0,3.3248852767918162,14.853585459945624,-11.528700183153807
204.4,ymin_positive,no_fallow,108774.09924604667,108437.75455372849,244.22619793540616,0.0,3.640982842392345,14.854486925168288,-11.213504082775943
206.225,ymin_positive,no_fallow,108786.85834398169,108444.39934741585,243.00757912722747,0.0,3.640982842392345,14.855397170878886,-11.21441432848654
208.05,ymin_positive,no_fallow,108799.8388897368,108450.64794518403,241.85513968031125,0.0,3.123789136431556,14.856253143175897,-11.73246400674434
209.875,ymin_positive,no_fallow,108813.12555453737,108456.348860358,240.79418346808131,0.0,3.123789136431556,14.857034090460003,-11.733244954028446
211.7,ymin_positive,no_fallow,108826.41221933793,108462.049775532,239.7332272558514,0.0,3.123789136431556,14.85781503774411,-11.734025901312554
213.525,ymin_positive,no_fallow,108840.2739186827,108469.96796207062,238.51129110115323,0.0,4.40184628309455,14.858899720831593,-10.457053437737041
215.35,ymin_positive,no_fallow,108854.16548995182,108478.00133153726,237.28099235204112,0.0,4.40184628309455,14.860000182402366,-10.458153899307817
217.175,ymin_positive,no_fallow,108868.24108245628,108486.23965934441,236.04705075587603,0.0,4.635097081556852,14.86112872045814,-10.226031638901288
219.0,ymin_positive,no_fallow,108882.51485167572,108494.69871151824,234.8091860936539,0.0,4.635097081556852,14.862287494728529,-10.227190413171677
220.825,ymin_positive,no_fallow,108896.79493957399,108503.13070797773,233.57525808829743,0.0,3.4342681153661636,14.863442562736678,-11.429174447370514
222.65,ymin_positive,no_fallow,108911.58052177969,108509.39824728826,232.65626263219443,0.0,3.4342681153661636,14.864301129765517,-11.430033014399353
224.475,ymin_positive,no_fallow,108926.36610398538,108515.66578659881,231.73726717609142,0.0,3.4342681153661636,14.86515969679436,-11.430891581428195
226.3,ymin_positive,no_fallow,108941.42072158668,108523.8697014808,230.64246543020332,0.0,5.387523673113337,14.866283520750796,-9.478759847637459
228.125,ymin_positive,no_fallow,108956.70157349792,108533.70193218424,229.399826576996,0.0,5.387523673113337,14.867630401669075,-9.480106728555738
229.95,ymin_positive,no_fallow,108971.9993072828,108543.3028199795,228.1863221858998,0.0,3.676219968835314,14.868945591778015,-11.192725622942701
231.775,ymin_positive,no_fallow,108987.50806448805,108550.01192142261,227.33699857119282,0.0,3.676219968835314,14.869864646770223,-11.193644677934909
233.6,ymin_positive,no_fallow,109003.0168216933,108556.72102286575,226.48767495648585,0.0,3.676219968835314,14.870783701762432,-11.194563732927119
235.425,ymin_positive,no_fallow,109018.89649646968,108566.07415975133,225.400123499216,0.0,6.0711528269692785,14.872064953390595,-8.800912126421316
237.25,ymin_positive,no_fallow,109035.01840312924,108577.15401366053,224.15699467537453,0.0,6.0711528269692785,14.873582741597335,-8.802429914628057
239.075,ymin_positive,no_fallow,109051.16622721187,108588.25787704147,222.91336088607193,0.0,6.168027905863424,14.875103818772805,-8.707075912909382
240.9,ymin_positive,no_fallow,109067.47898035026,108599.51452796967,221.66651368019836,0.0,6.168027905863424,14.876645825749272,-8.708617919885848
242.725,ymin_positive,no_fallow,109083.79173348867,108610.77117889788,220.4196664743248,0.0,6.168027905863424,14.878187832725738,-8.710159926862314
244.55,ymin_positive,no_fallow,109100.29382739007,108620.08861168892,219.46652335528347,0.0,4.574149984909143,14.879464193382045,-10.305314208472902
246.375,ymin_positive,no_fallow,109116.89059167294,108628.43643541138,218.66023227965832,0.0,4.574149984909143,14.880607730878273,-10.30645774596913
248.2,ymin_positive,no_fallow,109133.53904927222,108637.54171101547,217.76819216907384,0.0,6.675300752454389,14.88185502890623,-8.206554276451842
250.025,ymin_positive,no_fallow,109150.39751096933,108649.72413488869,216.52779660396718,0.0,6.675300752454389,14.883523854094342,-8.208223101639954
251.85,ymin_positive,no_fallow,109167.25597266645,108661.90655876193,215.28740103886057,0.0,6.675300752454389,14.885192679282458,-8.20989192682807
253.675,ymin_positive,no_fallow,109184.26070533738,108671.15081275397,214.49838264561882,0.0,4.465022039886086,14.886459015445752,-10.421436975559665
255.5,ymin_positive,no_fallow,109201.31997972737,108679.29947797676,213.87767438425888,0.0,4.465022039886086,14.887575270955722,-10.422553231069635
257.325,ymin_positive,no_fallow,109218.44152874325,108688.72988237384,213.10045741732822,0.0,7.173981547182177,14.8888671071745,-7.7148855599923225
259.15,ymin_positive,no_fallow,109235.74100526172,108701.82239869745,211.87607272019545,0.0,7.173981547182177,14.890660602561296,-7.716679055379118
260.975,ymin_positive,no_fallow,109253.04048178018,108714.91491502106,210.65168802306266,0.0,7.173981547182177,14.892454097948091,-7.718472550765914
262.8,ymin_positive,no_fallow,109270.41573033479,108725.16981145473,209.9080045819666,0.0,5.206111589266533,14.893858878281472,-9.68774728901494
264.625,ymin_positive,no_fallow,109287.8111058365,108734.67096510514,209.29200741200526,0.0,5.206111589266533,14.895160406178787,-9.689048816912255
266.45,ymin_positive,no_fallow,109305.25605289289,108745.51049951572,208.48828848224517,0.0,7.490807934339415,14.896645273906264,-7.405837339566849
268.275,ymin_positive,no_fallow,109322.8058628534,108759.1812239959,207.28746582983376,0.0,7.490807934339415,14.89851797588985,-7.407710041550436
270.1,ymin_positive,no_fallow,109340.35567281392,108772.85194847606,206.08664317742233,0.0,7.490807934339415,14.900390677873435,-7.4095827435340205
271.925,ymin_positive,no_fallow,109357.9472455417,108783.19428371282,205.5665086568591,0.0,5.3498547581137235,14.901807436125045,-9.551952678011322
273.75,ymin_positive,no_fallow,109375.54608135943,108792.95776864637,205.1647546809651,0.0,5.3498547581137235,14.903144899814574,-9.55329014170085
275.575,ymin_positive,no_fallow,109393.12438587322,108803.20424806233,204.72692495709634,0.0,6.041371383383817,14.904548527131828,-8.863177143748011
277.4,ymin_positive,no_fallow,109410.66957538069,108814.22975083701,204.2309085429457,0.0,6.041371383383817,14.906058869977674,-8.864687486593857
279.225,ymin_positive,no_fallow,109428.21476488814,108825.25525361169,203.73489212879508,0.0,6.041371383383817,14.907569212823521,-8.866197829439704
281.05,ymin_positive,no_fallow,109445.97107664372,108839.62006958839,202.65529101995153,0.0,8.044217509740305,14.909536995834028,-6.865319486093723
282.875,ymin_positive,no_fallow,109463.74735942278,108854.30076654367,201.5204859535019,0.0,8.044217509740305,14.911548050211465,-6.86733054047116
284.7,ymin_positive,no_fallow,109481.38845151101,108867.52235165429,200.7786434647285,0.0,6.2453124957855985,14.913359226254014,-8.668046730468415
286.525,ymin_positive,no_fallow,109498.8605552357,108878.9200469591,200.5280041980505,0.0,6.2453124957855985,14.91492055437796,-8.669608058592363
288.35,ymin_positive,no_fallow,109516.3326589604,108890.31774226391,200.27736493137246,0.0,6.2453124957855985,14.916481882501907,-8.671169386716308
290.175,ymin_positive,no_fallow,109533.69215632272,108902.88742269311,199.93893204996954,0.0,6.9037539390028115,14.918203756533304,-8.014449817530492
292.0,ymin_positive,no_fallow,109551.04880289108,108915.4867736318,199.59827654540902,0.0,6.9037539390028115,14.919929695018057,-8.016175756015246
293.825,ymin_positive,no_fallow,109568.28175417932,108928.21047409547,199.3399390663085,0.0,7.038365519687459,14.921672667684312,-7.883307147996853
295.65,ymin_positive,no_fallow,109585.39402714554,108941.0554911689,199.1619118559494,0.0,7.038365519687459,14.923432259064235,-7.885066739376776
297.475,ymin_positive,no_fallow,109602.49889776189,108953.93190756242,198.98523606429558,0.0,7.502903405966409,14.92519615172088,-7.422292745754472
299.3,ymin_positive,no_fallow,109619.41130728222,108967.62470627831,198.8436971589791,0.0,7.502903405966409,14.927071877572374,-7.424168471605965
301.125,ymin_positive,no_fallow,109636.32371680257,108981.3175049942,198.70215825366262,0.0,7.502903405966409,14.928947603423865,-7.426044197457456
302.95,ymin_positive,no_fallow,109653.22766002681,108996.13517277392,198.1213141249688,0.0,8.588244611099082,14.930977420927936,-6.3427328098288545
304.775,ymin_positive,no_fallow,109670.12516150405,109011.80871918918,197.2062160219661,0.0,8.588244611099082,14.933124482080713,-6.3448798709816305
306.6,ymin_positive,no_fallow,109686.92577217899,109027.2802221079,196.46534968970417,0.0,7.467318363244396,14.93524386604218,-7.467925502797784
308.425,ymin_positive,no_fallow,109702.84225428294,109040.90807812083,197.31434826545157,0.0,7.467318363244396,14.937110695632992,-7.469792332388596
310.25,ymin_positive,no_fallow,109718.75873638688,109054.53593413375,198.16334684119894,0.0,7.467318363244396,14.938977525223804,-7.4716591619794075
312.075,ymin_positive,no_fallow,109734.74617950298,109069.6141726567,197.99921725422567,0.0,8.729536824836824,14.941043037350235,-6.211506212513411
