t,scenario,fallow,V,Vtilde,tau_star,d_star,Vtilde_prime,delta_Vtilde,stocking_resid
167.9,medium_risk,optimal_fallow,89234.7010971873,89222.63096572655,267.02788634618395,0.0,-1.4264984154046432,12.22227821448309,-13.648776629887733
169.725,medium_risk,optimal_fallow,89236.9279561676,89220.02760611844,265.9279280549577,0.0,-1.4264984154046432,12.22192158987924,-13.648420005283883
171.55,medium_risk,optimal_fallow,89239.32615147658,89217.77556303004,264.796940109667,0.0,-0.3127356718867226,12.221613090826034,-12.534348762712757
173.375,medium_risk,optimal_fallow,89242.54431350146,89217.20482042884,263.5174531056394,0.0,-0.3127356718867226,12.221534906908062,-12.534270578794784
175.2,medium_risk,optimal_fallow,89245.76247552635,89216.63407782765,262.2379661016118,0.0,-0.3127356718867226,12.22145672299009,-12.534192394876813
177.025,medium_risk,optimal_fallow,89249.50125447357,89215.7106989156,261.0686409292084,0.0,-0.5873191006789424,12.221330232728166,-12.808649333407107
178.85,medium_risk,optimal_fallow,89253.45924054594,89214.63884155685,259.94569968591003,0.0,-0.5873191006789424,12.221183402952995,-12.808502503631939
180.675,medium_risk,optimal_fallow,89257.63378856382,89213.78438385617,258.82116166546183,0.0,-0.07947851517245688,12.221066353952901,-12.300544869125359
182.5,medium_risk,optimal_fallow,89262.51501240386,89213.63933556598,257.6914131090514,0.0,-0.07947851517245688,12.22104648432411,-12.300524999496567
184.325,medium_risk,optimal_fallow,89267.39623624389,89213.4942872758,256.56166455264093,0.0,-0.07947851517245688,12.221026614695315,-12.300505129867773
186.15,medium_risk,optimal_fallow,89272.85323027836,89214.65679165938,255.31145492822696,0.0,0.8565512380396064,12.221185861871149,-11.364634623831542
187.975,medium_risk,optimal_fallow,89278.48667001758,89216.2199976688,254.02432981523128,0.0,0.8565512380396064,12.221399999680658,-11.364848761641051
189.8,medium_risk,optimal_fallow,89284.30217124347,89217.6269833595,252.77824619707349,0.0,0.567650648616477,12.221592737446509,-11.653942088830032
191.625,medium_risk,optimal_fallow,89290.5500685002,89218.66294579323,251.6296361291556,0.0,0.567650648616477,12.221734650108663,-11.654084001492187
193.45,medium_risk,optimal_fallow,89296.79796575695,89219.69890822694,250.48102606123777,0.0,0.567650648616477,12.221876562770815,-11.654225914154338
195.275,medium_risk,optimal_fallow,89303.62712852198,89221.32475102416,249.32769319036413,0.0,0.9584117154153082,12.222099280962215,-11.263687565546906
197.1,medium_risk,optimal_fallow,89310.57774975145,89223.07385240479,248.17337346514154,0.0,0.9584117154153082,12.22233888389107,-11.26392716847576
198.925,medium_risk,optimal_fallow,89317.75912758068,89225.11313451474,247.00763046643524,0.0,1.4025239322094107,12.222618237604761,-10.82009430539535
200.75,medium_risk,optimal_fallow,89325.35427586467,89227.67274069102,245.8214043566548,0.0,1.4025239322094107,12.222968868587813,-10.820444936378403
202.575,medium_risk,optimal_fallow,89332.94942414865,89230.2323468673,244.63517824687435,0.0,1.4025239322094107,12.223319499570865,-10.820795567361454
204.4,medium_risk,optimal_fallow,89341.0525623115,89233.13110274608,243.46642552197721,0.0,1.6115888173109834,12.223716589417272,-10.61212777210629
206.225,medium_risk,optimal_fallow,89349.21919920918,89236.07225233768,242.29985697019052,0.0,1.6115888173109834,12.224119486621602,-10.612530669310619
208.05,medium_risk,optimal_fallow,89357.62218065707,89239.24308977439,241.13103633771706,0.0,1.91142307120899,12.2245538479143,-10.31313077670531
209.875,medium_risk,optimal_fallow,89366.35187368908,89242.73143687934,239.95910253488253,0.0,1.91142307120899,12.225031703682104,-10.313608632473114
211.7,medium_risk,optimal_fallow,89375.08156672108,89246.2197839843,238.787168732048,0.0,1.91142307120899,12.225509559449906,-10.314086488240916
213.525,medium_risk,optimal_fallow,89384.15186024328,89251.14602784686,237.45880944082063,0.0,2.7402409852208853,12.226184387376284,-9.4859434021554
215.35,medium_risk,optimal_fallow,89393.23984729743,89256.14696764489,236.12232415019628,0.0,2.7402409852208853,12.226869447622589,-9.486628462401704
217.175,medium_risk,optimal_fallow,89402.52470731134,89260.71702097131,234.85716403950414,0.0,2.249874926904335,12.227495482324839,-9.977620555420504
219.0,medium_risk,optimal_fallow,89412.02158435882,89264.8230427129,233.66881566104678,0.0,2.249874926904335,12.228057951056563,-9.978183024152228
220.825,medium_risk,optimal_fallow,89421.52342425397,89268.9341670568,232.4804083338081,0.0,2.476346590085971,12.228621118774905,-9.752274528688934
222.65,medium_risk,optimal_fallow,89431.42229196301,89273.4534995837,231.28728510406575,0.0,2.476346590085971,12.229240205422427,-9.752893615336456
224.475,medium_risk,optimal_fallow,89441.32115967205,89277.97283211061,230.0941618743234,0.0,2.476346590085971,12.229859292069948,-9.753512701983977
226.3,medium_risk,optimal_fallow,89451.46275545182,89282.18048454374,228.97675836052773,0.0,2.161949484285893,12.230435682814212,-10.06848619852832
228.125,medium_risk,optimal_fallow,89461.8084634729,89286.12604235257,227.9230282442327,0.0,2.161949484285893,12.230976170185285,-10.069026685899392
229.95,medium_risk,optimal_fallow,89472.18342632026,89290.184858518,226.8587001319018,0.0,2.999751026395064,12.231532172399728,-9.231781146004664
231.775,medium_risk,optimal_fallow,89482.9240744961,89295.65940414117,225.661897069122,0.0,2.999751026395064,12.232282110156326,-9.232531083761263
233.6,medium_risk,optimal_fallow,89493.66472267194,89301.13394976435,224.4650940063422,0.0,2.999751026395064,12.233032047912927,-9.233281021517863
235.425,medium_risk,optimal_fallow,89504.56682335808,89307.24280755302,223.2107785427296,0.0,3.574302722294835,12.23386887774699,-8.659566155452156
237.25,medium_risk,optimal_fallow,89515.57436241828,89313.7659100212,221.91890396020577,0.0,3.574302722294835,12.234762453427564,-8.660459731132729
239.075,medium_risk,optimal_fallow,89526.58700903029,89320.3414326098,220.61811659092385,0.0,3.785811053656838,12.23566320994655,-8.449852156289712
240.9,medium_risk,optimal_fallow,89537.63215824471,89327.25053778272,219.26061148772664,0.0,3.785811053656838,12.236609662709963,-8.450798609053125
242.725,medium_risk,optimal_fallow,89548.67730745913,89334.15964295564,217.90310638452945,0.0,3.785811053656838,12.237556115473376,-8.451745061816538
244.55,medium_risk,optimal_fallow,89559.79550014557,89340.28548071746,216.64335821114844,0.0,3.1420296198668676,12.23839527133116,-9.096365651464293
246.375,medium_risk,optimal_fallow,89570.950214568,89346.01968477371,215.43248850267554,0.0,3.1420296198668676,12.239180778736126,-9.097151158869258
248.2,medium_risk,optimal_fallow,89582.20568544145,89350.16171192203,214.45872208096802,0.0,-1.27462550145502,12.239748179715349,-13.514373681170369
250.025,medium_risk,optimal_fallow,89593.8704793972,89347.83552038188,214.44818776174475,0.0,-1.27462550145502,12.239429523339984,-13.514055024795004
251.85,medium_risk,optimal_fallow,89605.53527335293,89345.50932884173,214.43765344252148,0.0,-1.27462550145502,12.239110866964621,-13.513736368419641
253.675,medium_risk,optimal_fallow,89617.77689952336,89346.72853362981,214.2335410051217,0.0,1.3924476593309019,12.239277881319154,-10.846830221988252
255.5,medium_risk,optimal_fallow,89630.23361567214,89349.26975060809,213.95724689653747,0.0,1.3924476593309019,12.239625993233986,-10.847178333903084
257.325,medium_risk,optimal_fallow,89642.8425855095,89353.48850790322,213.45449927079514,0.0,4.937934043296298,12.240203905192224,-7.302269861895926
259.15,medium_risk,optimal_fallow,89655.8865658856,89362.50023753224,212.30474159602957,0.0,4.937934043296298,12.241438388703047,-7.303504345406749
260.975,medium_risk,optimal_fallow,89668.93054626169,89371.51196716126,211.154983921264,0.0,4.937934043296298,12.242672872213873,-7.304738828917575
262.8,medium_risk,optimal_fallow,89682.00557234675,89379.41315064962,210.2266700530759,0.0,4.167777901234448,12.243755226116388,-8.07597732488194
264.625,medium_risk,optimal_fallow,89695.08884494827,89387.01934531938,209.35717719600993,0.0,4.167777901234448,12.244797170591697,-8.07701926935725
266.45,medium_risk,optimal_fallow,89708.18942410508,89395.13714568847,208.4033633112714,0.0,5.041119558686083,12.245909198039518,-7.204789639353435
268.275,medium_risk,optimal_fallow,89721.32661328268,89404.33718888306,207.2711780218409,0.0,5.041119558686083,12.247169477929187,-7.206049919243104
270.1,medium_risk,optimal_fallow,89734.46380246028,89413.53723207767,206.1389927324104,0.0,5.041119558686083,12.24842975781886,-7.207310199132777
271.925,medium_risk,optimal_fallow,89747.6471030049,89420.04502742422,205.59291902138798,0.0,3.3093579887636513,12.249321236633456,-8.939963247869805
273.75,medium_risk,optimal_fallow,89760.8384229177,89426.0846057537,205.1487777587844,0.0,3.3093579887636513,12.250148576130645,-8.940790587366994
275.575,medium_risk,optimal_fallow,89774.04780523053,89433.49509044357,204.45533852259422,0.0,5.2721227291847,12.251163711019668,-6.979040981834968
277.4,medium_risk,optimal_fallow,89787.28632044663,89443.11671442432,203.3598057806192,0.0,5.2721227291847,12.252481741701963,-6.980359012517264
279.225,medium_risk,optimal_fallow,89800.52483566274,89452.73833840509,202.26427303864418,0.0,5.2721227291847,12.25379977238426,-6.981677043199561
281.05,medium_risk,optimal_fallow,89813.61955432499,89461.22067242494,201.40170520048048,0.0,4.588801834454647,12.254961735948623,-7.666159901493976
282.875,medium_risk,optimal_fallow,89826.70067061055,89469.59523577282,200.5611745829476,0.0,4.588801834454647,12.256108936407237,-7.6673071019525905
284.7,medium_risk,optimal_fallow,89839.64665212143,89476.78455439062,199.9851256055381,0.0,3.1275412083157277,12.257093774574058,-9.12955256625833
286.525,medium_risk,optimal_fallow,89852.423715164,89482.49231709579,199.7396786782828,0.0,3.1275412083157277,12.257875659876138,-9.13033445156041
288.35,medium_risk,optimal_fallow,89865.20077820656,89488.20007980097,199.49423175102748,0.0,3.1275412083157277,12.258657545178217,-9.131116336862489
290.175,medium_risk,optimal_fallow,89877.96077782022,89495.43420038075,199.0610579497187,0.0,3.9850753705747612,12.259648520600106,-8.274573150025343
292.0,medium_risk,optimal_fallow,89890.72034544835,89502.70696293205,198.62313156931995,0.0,3.9850753705747612,12.260644789442747,-8.275569418867985
293.825,medium_risk,optimal_fallow,89903.47721482164,89511.25481150117,197.91439711906676,0.0,5.365389001625982,12.261815727602903,-6.89642672597692
295.65,medium_risk,optimal_fallow,89916.23145175118,89521.04664642914,196.9414596738336,0.0,5.365389001625982,12.263157074853309,-6.8977680732273265
297.475,medium_risk,optimal_fallow,89928.96816013861,89530.73494795123,195.9989195446882,0.0,3.8336619010183535,12.264484239445377,-8.430822338427024
299.3,medium_risk,optimal_fallow,89941.24912643102,89537.7313809206,195.84670963382337,0.0,3.8336619010183535,12.265442654920632,-8.431780753902277
301.125,medium_risk,optimal_fallow,89953.53009272342,89544.72781388994,195.69449972295854,0.0,3.8336619010183535,12.266401070395885,-8.43273916937753
302.95,medium_risk,optimal_fallow,89965.65967161361,89551.99508332583,195.59134024783452,0.0,4.094981183785556,12.267396586756965,-8.172415402971408
304.775,medium_risk,optimal_fallow,89977.67406443691,89559.46842398624,195.52550175642634,0.0,4.094981183785556,12.26842033205291,-8.173439148267354
306.6,medium_risk,optimal_fallow,89989.66058785068,89567.1356167934,195.38631469944315,0.0,5.1704622719021405,12.269470632437454,-7.099008360535313
308.425,medium_risk,optimal_fallow,90001.39280290241,89576.57171043962,194.57782198158804,0.0,5.1704622719021405,12.270763248005428,-7.100300976103288
310.25,medium_risk,optimal_fallow,90013.12501795415,89586.00780408584,193.7693292637329,0.0,5.1704622719021405,12.272055863573403,-7.1015935916712625
312.075,medium_risk,optimal_fallow,90024.5230705966,89593.7810059091,194.0141806715441,0.0,3.723304198743103,12.273120685740974,-8.549816486997871
313.9,medium_risk,optimal_fallow,90035.72455711591,89600.57603607181,194.8786462709237,0.0,3.723304198743103,12.274051511790661,-8.550747313047559
315.725,medium_risk,optimal_fallow,90046.86156569963,89607.70929269114,195.60840823465733,0.0,4.8780499515877915,12.275028670231665,-7.396978718643873
317.55,medium_risk,optimal_fallow,90057.66130508171,89616.61173385278,195.63356656578125,0.0,4.8780499515877915,12.276248182719561,-7.3981982311317696
319.375,medium_risk,optimal_fallow,90068.4610444638,89625.51417501442,195.6587248969052,0.0,4.8780499515877915,12.277467695207458,-7.399417743619666
321.2,medium_risk,optimal_fallow,90078.84010182104,89634.43430891701,196.02810614220402,0.0,4.892072574053734,12.278689631358496,-7.386617057304762
323.025,medium_risk,optimal_fallow,90089.03135470289,89643.36234136467,196.55115833133095,0.0,4.892072574053734,12.27991264950201,-7.387840075448277
324.85,medium_risk,optimal_fallow,90099.05620064912,89652.43252135966,197.16780340609606,0.0,5.242573375730492,12.281155139912284,-7.038581764181792
326.675,medium_risk,optimal_fallow,90108.49862232068,89662.00021777037,198.11202358059475,0.0,5.242573375730492,12.282465783256217,-7.039892407525725
328.5,medium_risk,optimal_fallow,90117.94104399224,89671.56791418108,199.05624375509342,0.0,5.242573375730492,12.28377642660015,-7.041203050869658
330.325,medium_risk,optimal_fallow,90126.91520187547,89681.65306742555,199.8229997513667,0.0,5.619074642602013,12.285157954441857,-6.666083311839844
332.15,medium_risk,optimal_fallow,90135.73583064778,89691.90787864829,200.53157077117262,0.0,5.619074642602013,12.286562723102506,-6.667488080500493
333.975,medium_risk,optimal_fallow,90144.32625552386,89702.55129867786,201.4594515270092,0.0,6.368980857075627,12.288020725846284,-5.919039868770657
335.8,medium_risk,optimal_fallow,90152.33616622681,89714.17468874203,202.94037422587962,0.0,6.368980857075627,12.289612971060553,-5.920632113984926
337.625,medium_risk,optimal_fallow,90160.34607692978,89725.79807880618,204.42129692475007,0.0,6.368980857075627,12.291205216274822,-5.922224359199195
339.45,medium_risk,optimal_fallow,90167.60676731436,89738.65917467854,206.22844476258672,0.0,7.201311039416703,12.292967010229939,-5.091655970813235
341.275,medium_risk,optimal_fallow,90174.69718035383,89751.80156732547,208.10973467746118,0.0,7.201311039416703,12.294767337989793,-5.09345629857309
343.1,medium_risk,optimal_fallow,90181.45931650711,89765.34929894707,210.02971568272588,0.0,7.843824874003902,12.296623191636586,-4.452798317632684
344.925,medium_risk,optimal_fallow,90187.60007141155,89779.66427934212,212.02293339480048,0.0,7.843824874003902,12.298584147855086,-4.4547592738511845
346.75,medium_risk,optimal_fallow,90193.74082631597,89793.97925973719,214.01615110687504,0.0,7.843824874003902,12.300545104073588,-4.456720230069687
348.575,medium_risk,optimal_fallow,90198.99407964454,89809.92073698995,216.36294481492308,0.0,8.860581543687992,12.302728868080816,-3.442147324392824
350.4,medium_risk,optimal_fallow,90204.12233275118,89826.09129830718,218.7595379590237,0.0,8.860581543687992,12.304944013466738,-3.4443624697787456
352.225,medium_risk,optimal_fallow,90175.92849881948,89843.56429582828,221.49824826109452,2.9740740740742195,10.612301469195108,12.31166110499919,-1.6993596358040826
354.05,medium_risk,optimal_fallow,90099.26617465023,89862.93174600956,224.73458352021268,10.274074074074163,24.016327511543448,12.333793142812013,11.682534368731435
355.875,medium_risk,optimal_fallow,90022.60385048097,89882.29919619084,227.97091877933082,17.574074074074105,21.90684653618433,12.368534737120386,9.538311799063942
357.7,medium_risk,optimal_fallow,90038.99352834081,89906.75328675672,232.52431329816014,16.31234567901234,12.367648831910525,12.370225080217315,-0.002576248306789708
359.525,medium_risk,optimal_fallow,90061.5050484394,89931.54202471633,237.16435645249678,14.48734567901235,12.367648831910525,12.370225080217315,-0.002576248306789708
361.35,medium_risk,optimal_fallow,90084.02323288292,89965.26360552112,244.01308757830012,12.662345679012308,12.367648831910525,12.370225080217315,-0.002576248306789708
363.175,medium_risk,optimal_fallow,90106.54895855884,90009.0934032297,253.36112351392063,10.837345679012326,12.367648831910525,12.370225080217315,-0.002576248306789708
0.0,medium_risk,no_fallow,92779.36622690702,92505.07126637694,253.99603865142743,0.0,36.72809742709877,12.671927570736568,24.0561698563622
1.825,medium_risk,no_fallow,92781.24039661286,92572.1000441814,267.92764299759926,0.0,36.72809742709877,12.681109595093343,24.046987832005424
3.65,medium_risk,no_fallow,92783.11456631872,92639.12882198585,281.85924734377113,0.0,36.72809742709877,12.690291619450118,24.03780580764865
5.475,medium_risk,no_fallow,92787.10671351006,92695.95397534581,293.23919753086415,0.0,26.196162670751164,12.698075887033674,13.49808678371749
7.3,medium_risk,no_fallow,92792.9705617351,92743.76197221993,302.36419753086415,0.0,26.196162670751164,12.704624927701362,13.491537743049802
9.125,medium_risk,no_fallow,92798.88739605965,92789.94734965778,311.0861818757329,0.0,11.792636715956483,12.710951691733944,-0.9183149757774611
10.95,medium_risk,no_fallow,92805.609619097,92811.4689116644,313.68232826260737,0.0,11.792636715956483,12.713899850912933,-0.9212631349564493
12.775,medium_risk,no_fallow,92812.33184213436,92832.99047367102,316.2784746494818,0.0,11.792636715956483,12.71684801009192,-0.9242112941354375
14.6,medium_risk,no_fallow,92818.5035223115,92850.60473925123,317.9606697630236,0.0,8.179725636732856,12.719260923185102,-4.539535286452246
16.425,medium_risk,no_fallow,92824.29670427226,92865.53273853826,319.01452337614916,0.0,8.179725636732856,12.721305854594283,-4.541580217861426
18.25,medium_risk,no_fallow,92829.87152950368,92879.95497203988,319.9942367755888,0.0,5.9349569452754665,12.723281503019162,-6.788324557743696
20.075,medium_risk,no_fallow,92833.89602195677,92890.786268465,320.44755465785784,0.0,5.9349569452754665,12.724765242255481,-6.789808296980015
21.9,medium_risk,no_fallow,92837.92051440985,92901.61756489013,320.9008725401269,0.0,5.9349569452754665,12.7262489814918,-6.791292036216333
23.725,medium_risk,no_fallow,92840.61161738112,92910.65767490066,321.2783501520294,0.0,4.434971423621475,12.72748735272612,-8.292515929104646
25.55,medium_risk,no_fallow,92842.59828817329,92918.75149774877,321.6157612060024,0.0,4.434971423621475,12.728596095582025,-8.29362467196055
27.375,medium_risk,no_fallow,92844.13067157334,92926.22315353145,321.89752014325467,0.0,2.594038736869579,12.729619610072803,-10.135580873203224
29.2,medium_risk,no_fallow,92843.66419044796,92930.95727422624,321.9344097669357,0.0,2.594038736869579,12.73026811975702,-10.136229382887443
31.025,medium_risk,no_fallow,92843.19770932259,92935.69139492103,321.97129939061676,0.0,2.594038736869579,12.73091662944124,-10.136877892571661
32.85,medium_risk,no_fallow,92840.6762853855,92937.95513197943,321.8992372308624,0.0,0.7036176263611075,12.731226730408142,-12.027609104047034
34.675,medium_risk,no_fallow,92837.33997033344,92939.23923414754,321.7839700535389,0.0,0.7036176263611075,12.731402634814733,-12.027785008453625
36.5,medium_risk,no_fallow,92833.22227696082,92939.63530033498,321.6716423050959,0.0,-1.2670923581432174,12.731456890456847,-13.998549248600066
38.325,medium_risk,no_fallow,92826.7213797105,92937.32285678136,321.56827981473845,0.0,-1.2670923581432174,12.731140117367312,-13.99823247551053
40.15,medium_risk,no_fallow,92820.2204824602,92935.01041322775,321.4649173243811,0.0,-1.2670923581432174,12.730823344277775,-13.997915702420993
41.975,medium_risk,no_fallow,92811.19624521208,92929.76611328228,321.3466806264436,0.0,-3.3325880549513203,12.730104947024971,-16.062693001976292
43.8,medium_risk,no_fallow,92801.45105367889,92923.684140082,321.2241941549117,0.0,-3.3325880549513203,12.729271800011235,-16.061859854962556
45.625,medium_risk,no_fallow,92790.89358614826,92916.94437510919,321.26844197880297,0.0,-4.500393722340394,12.728348544535507,-17.2287422668759
47.45,medium_risk,no_fallow,92778.5166203834,92908.73115656592,321.68617462444206,0.0,-4.500393722340394,12.727223446104922,-17.227617168445317
49.275,medium_risk,no_fallow,92766.13965461854,92900.51793802265,322.10390727008115,0.0,-4.500393722340394,12.726098347674338,-17.226492070014732
51.1,medium_risk,no_fallow,92752.24861547914,92890.52469671486,321.9759387650945,0.0,-5.662213576697676,12.724729410508886,-18.38694298720656
52.925,medium_risk,no_fallow,92738.06812113577,92880.19115693738,321.7436450401352,0.0,-5.662213576697676,12.72331385711471,-18.385527433812385
54.75,medium_risk,no_fallow,92722.80250528443,92868.32392404984,321.4152883713501,0.0,-7.931238999822075,12.721688208773951,-20.652927208596026
56.575,medium_risk,no_fallow,92705.6921828695,92853.84941287516,320.92362469806073,0.0,-7.931238999822075,12.719705399023997,-20.65094439884607
58.4,medium_risk,no_fallow,92688.5818604546,92839.37490170049,320.4319610247714,0.0,-7.931238999822075,12.717722589274041,-20.648961589096118
60.225,medium_risk,no_fallow,92668.60475843603,92820.90319456806,320.00312242062313,0.0,-10.361510139452665,12.715192218433982,-23.076702357886646
62.05,medium_risk,no_fallow,92648.31348878967,92801.99343856357,319.58116875555885,0.0,-10.361510139452665,12.71260184089912,-23.074111980351788
63.875,medium_risk,no_fallow,92626.72476578766,92781.07781804184,319.07822240275635,0.0,-12.905150466577865,12.709736687402994,-25.61488715398086
65.7,medium_risk,no_fallow,92603.43081837535,92757.52591844034,318.46882851749797,0.0,-12.905150466577865,12.70651039978635,-25.611660866364215
67.525,medium_risk,no_fallow,92580.13687096303,92733.97401883882,317.8594346322396,0.0,-12.905150466577865,12.703284112169703,-25.60843457874757
69.35,medium_risk,no_fallow,92554.7090017679,92707.032731957,317.21714090957204,0.0,-14.83377968825627,12.69959352492562,-27.53337321318189
71.175,medium_risk,no_fallow,92529.19905865805,92679.96108402594,316.5735818085426,0.0,-14.83377968825627,12.695885080003555,-27.529664768259824
73.0,medium_risk,no_fallow,92502.81252472235,92651.45092676804,315.9927219415009,0.0,-16.429933872820804,12.691979579009322,-29.121913451830125
74.825,medium_risk,no_fallow,92475.52748519013,92621.46629745014,315.4761287892966,0.0,-16.429933872820804,12.687872095541117,-29.11780596836192
76.65,medium_risk,no_fallow,92448.21395155031,92591.42522040156,314.9543607016287,0.0,-17.68260953984838,12.683756879507065,-30.366366419355444
78.475,medium_risk,no_fallow,92419.77490065931,92559.15445799135,314.2281826631498,0.0,-17.68260953984838,12.679336227122104,-30.361945766970482
80.3,medium_risk,no_fallow,92391.33584976831,92526.88369558113,313.502004624671,0.0,-17.68260953984838,12.674915574737142,-30.35752511458552
82.125,medium_risk,no_fallow,92362.86913491333,92494.2753454151,312.74588185798285,0.0,-18.015572805851473,12.670448677454123,-30.686021483305595
83.95,medium_risk,no_fallow,92334.38028888717,92461.3969250444,311.9658033087273,0.0,-18.015572805851473,12.66594478425266,-30.681517590104136
85.775,medium_risk,no_fallow,92305.8929834339,92428.45713125495,311.19875954238256,0.0,-18.404711508100483,12.661432483733556,-31.06614399183404
87.6,medium_risk,no_fallow,92277.4219640369,92394.86853275268,310.56951205252375,0.0,-18.404711508100483,12.656831305856533,-31.06154281395702
89.425,medium_risk,no_fallow,92248.9509446399,92361.27993425039,309.94026456266494,0.0,-18.404711508100483,12.652230127979507,-31.05694163607999
91.25,medium_risk,no_fallow,92221.1540598532,92328.30423641711,309.1639886977781,0.0,-17.860657215612797,12.647712909098237,-30.508370124711035
93.075,medium_risk,no_fallow,92193.77513852491,92295.70853699862,308.29655524037383,0.0,-17.860657215612797,12.643247744794333,-30.50390496040713
94.9,medium_risk,no_fallow,92166.5990919191,92263.27738965143,307.45277962613574,0.0,-17.25203996556153,12.63880512187006,-29.89084508743159
96.725,medium_risk,no_fallow,92140.58957496747,92231.79241671428,306.7450366101028,0.0,-17.25203996556153,12.63449211187867,-29.8865320774402
98.55,medium_risk,no_fallow,92114.58005801582,92200.30744377713,306.03729359406975,0.0,-17.25203996556153,12.630179101887279,-29.88221906744881
100.375,medium_risk,no_fallow,92089.71214610702,92170.08908540706,305.1679604827978,0.0,-16.229915134349703,12.626039600740695,-28.8559547350904
102.2,medium_risk,no_fallow,92065.38390203664,92140.46949028687,304.22223932650377,0.0,-16.229915134349703,12.621982121957107,-28.85189725630681
104.025,medium_risk,no_fallow,92041.51520723438,92111.29185143471,303.31056092448057,0.0,-15.076056706918903,12.617985185128044,-27.694041892046947
105.85,medium_risk,no_fallow,92019.37658026506,92083.7780479446,302.5270434797125,0.0,-15.076056706918903,12.614216170951316,-27.69027287787022
107.675,medium_risk,no_fallow,91997.23795329574,92056.26424445446,301.74352603494447,0.0,-15.076056706918903,12.610447156774585,-27.68650386369349
109.5,medium_risk,no_fallow,91976.66258350032,92030.59709996462,300.8127884675352,0.0,-13.710034980680838,12.606931109584197,-26.316966090265034
111.325,medium_risk,no_fallow,91956.63435371575,92005.57628612488,299.8305238572015,0.0,-13.710034980680838,12.603503600839026,-26.313538581519865
113.15,medium_risk,no_fallow,91937.28553382754,91981.22753523946,298.8836071907661,0.0,-12.354191909691071,12.600168155512257,-24.95436006520333
114.975,medium_risk,no_fallow,91919.7587677522,91958.68113500427,298.0314872829671,0.0,-12.354191909691071,12.597079607534834,-24.951271517225905
116.8,medium_risk,no_fallow,91902.23200167686,91936.13473476909,297.1793673751681,0.0,-12.354191909691071,12.59399105955741,-24.94818296924848
118.625,medium_risk,no_fallow,91886.58527251644,91915.80643769726,296.20949172124955,0.0,-10.839617779177015,12.591206361328394,-23.430824140505408
120.45,medium_risk,no_fallow,91871.40132167353,91896.02413525026,295.2106300375169,0.0,-10.839617779177015,12.588496456883599,-23.428114236060615
122.275,medium_risk,no_fallow,91857.01989481371,91877.04814066604,294.2409691231808,0.0,-9.51418019652186,12.585897005570692,-22.10007720209255
124.1,medium_risk,no_fallow,91844.24351592005,91859.6847618074,293.3297097476376,0.0,-9.51418019652186,12.583518460521562,-22.097698657043424
125.925,medium_risk,no_fallow,91831.46713702638,91842.32138294874,292.41845037209436,0.0,-9.51418019652186,12.58113991547243,-22.09532011199429
127.75,medium_risk,no_fallow,91820.46553772443,91827.27332051091,291.31224575757057,0.0,-8.046151780975498,12.57907853705629,-20.62523031803179
129.575,medium_risk,no_fallow,91809.74283235833,91812.58909351063,290.17540689120693,0.0,-8.046151780975498,12.577066999111047,-20.623218780086546
131.4,medium_risk,no_fallow,91799.79108171347,91798.44830015964,289.10642463861564,0.0,-7.29241675369601,12.575129904131458,-19.867546657827468
133.225,medium_risk,no_fallow,91791.01985548553,91785.13963958414,288.14134782586325,0.0,-7.29241675369601,12.573306799943035,-19.865723553639043
135.05,medium_risk,no_fallow,91782.24862925758,91771.83097900865,287.17627101311086,0.0,-7.29241675369601,12.571483695754612,-19.86390044945062
136.875,medium_risk,no_fallow,91775.38091738134,91761.38838454784,285.97895953358716,0.0,-5.596333792680679,12.57005320336272,-18.1663869960434
138.7,medium_risk,no_fallow,91768.66548665323,91751.17507537619,284.76306928072177,0.0,-5.596333792680679,12.568654119914548,-18.164987912595226
140.525,medium_risk,no_fallow,91762.54949689838,91741.03576021382,283.6402524302045,0.0,-5.507573855601077,12.567265172632032,-18.074839028233107
142.35,medium_risk,no_fallow,91757.1463558685,91730.98443792736,282.62811746356084,0.0,-5.507573855601077,12.565888279168133,-18.07346213476921
144.175,medium_risk,no_fallow,91751.74321483863,91720.93311564089,281.61598249691707,0.0,-5.507573855601077,12.564511385704233,-18.07208524130531
146.0,medium_risk,no_fallow,91748.18674546815,91712.86650543014,280.58761679546484,0.0,-4.406466471122203,12.56340637060687,-16.96987284172907
147.825,medium_risk,no_fallow,91744.65335949342,91704.82470412034,279.5590482098275,0.0,-4.406466471122203,12.562304753989089,-16.96877122511129
149.65,medium_risk,no_fallow,91741.80023005551,91697.97785733838,278.39795978111283,0.0,-3.1436965199816487,12.561366829772382,-15.705063349754031
151.475,medium_risk,no_fallow,91739.57876740179,91692.24061118941,277.1138172123978,0.0,-3.1436965199816487,12.560580905642386,-15.704277425624035
153.3,medium_risk,no_fallow,91737.4202330646,91686.5045116814,275.84044501911546,0.0,-3.1309735175641538,12.559795138586495,-15.690768656150649
155.125,medium_risk,no_fallow,91736.47306882011,91680.79048501185,274.7744025529128,0.0,-3.1309735175641538,12.559012395207104,-15.689985912771258
156.95,medium_risk,no_fallow,91735.52590457562,91675.0764583423,273.7083600867102,0.0,-3.1309735175641538,12.558229651827714,-15.689203169391869
158.775,medium_risk,no_fallow,91735.42400098931,91670.55544742961,272.5816144225563,0.0,-2.004371636989604,12.557610335264332,-14.561981972253935
