t,Q,xi,V,Vtilde,tau_star,d_star,W,fallow_foc
51.1,0.1,0.25,107833.13324320353,107999.2232820587,322.03452546061715,0.0,1.1782930469243528e8,-24.591483516478203
52.925,0.1,0.25,107812.34655001377,107981.34363046163,320.88951569601863,0.0,1.17795404841498e8,-24.58903424913614
54.75,0.1,0.25,107787.27218622908,107956.9524213614,320.05011338126775,0.0,1.1775495974533007e8,-29.461927830175163
56.575,0.1,0.25,107760.62567655958,107930.17364117668,319.322767131461,0.0,1.1771211472591089e8,-29.45825950412246
58.4,0.1,0.25,107733.97916689009,107903.39486099195,318.5954208816542,0.0,1.1766926970649171e8,-29.45459117806976
60.225,0.1,0.25,107707.3326572206,107876.61608080722,317.86807463184743,0.0,1.1762642468707255e8,-29.450922852017058
62.05,0.1,0.25,107680.6861475511,107849.83730062249,317.14072838204066,0.0,1.1758357966765337e8,-29.447254525964354
63.875,0.1,0.25,107649.45036608767,107815.90893324435,316.3391062933289,0.0,1.1753128365083912e8,-34.031774317981466
65.7,0.1,0.25,107617.4278523167,107780.75492234735,315.5247512036619,0.0,1.1747736746304284e8,-34.026958700050365
67.525,0.1,0.25,107585.40533854574,107745.60091145034,314.71039611399493,0.0,1.1742345127524658e8,-34.02214308211927
69.35,0.1,0.25,107553.38282477476,107710.44690055333,313.896041024328,0.0,1.1736953508745031e8,-34.01732746418817
71.175,0.1,0.25,107521.3603110038,107675.29288965634,313.08168593466104,0.0,1.1731561889965405e8,-34.01251184625708
73.0,0.1,0.25,107485.75317254326,107633.69157072101,312.4232295500333,0.0,1.1725888815107809e8,-37.62790385148219
74.825,0.1,0.25,107450.05641846548,107591.92906908474,311.76867063303155,0.0,1.1720208703848265e8,-37.622182960847084
76.65,0.1,0.25,107414.35966438771,107550.16656744847,311.1141117160298,0.0,1.1714528592588721e8,-37.61646207021198
78.475,0.1,0.25,107378.66291030993,107508.4040658122,310.4595527990281,0.0,1.1708848481329179e8,-37.61074117957687
80.3,0.1,0.25,107342.6229827094,107466.2357681492,309.7620598278586,0.0,1.1703106863124445e8,-39.88409306969866
82.125,0.1,0.25,107303.40870002354,107420.31385723903,308.66742685563725,0.0,1.1696796305676714e8,-39.87780239697124
83.95,0.1,0.25,107264.19441733768,107374.39194632888,307.57279388341584,0.0,1.1690485748228984e8,-39.87151172424382
85.775,0.1,0.25,107224.9801346518,107328.47003541871,306.4781609111945,0.0,1.1684175190781252e8,-39.8652210515164
87.6,0.1,0.25,107185.76585196595,107282.54812450854,305.3835279389731,0.0,1.167786463333352e8,-39.85893037878898
89.425,0.1,0.25,107147.93189755002,107242.67250613506,304.43490612865713,0.0,1.1671653300567971e8,-24.76074382504349
91.25,0.1,0.25,107115.00577698278,107224.2948167809,304.00543511622703,0.0,1.16657947666724e8,-24.75822633335114
93.075,0.1,0.25,107082.07965641555,107205.91712742673,303.575964103797,0.0,1.1659936232776827e8,-24.755708841658787
94.9,0.1,0.25,107049.15353584831,107187.53943807255,303.1464930913669,0.0,1.1654077698881255e8,-24.753191349966436
96.725,0.1,0.25,107016.22741528109,107169.16174871838,302.7170220789368,0.0,1.1648219164985682e8,-24.750673858274084
98.55,0.1,0.25,106984.58238532898,107136.96948837233,302.39761932265714,0.0,1.1642471034486228e8,-46.9144600718066
100.375,0.1,0.25,106955.40803013465,107078.13484111338,302.2904910603817,0.0,1.1636935824822147e8,-46.906400531086206
102.2,0.1,0.25,106926.23367494032,107019.30019385443,302.1833627981064,0.0,1.1631400615158065e8,-46.898340990365796
104.025,0.1,0.25,106897.059319746,106960.46554659547,302.076234535831,0.0,1.1625865405493984e8,-46.89028144964539
105.85,0.1,0.25,106867.88496455166,106901.63089933652,301.96910627355567,0.0,1.1620330195829901e8,-46.88222190892499
107.675,0.1,0.25,106836.92528553547,106852.11756632559,301.2983600482192,0.0,1.1615055607970946e8,-35.853842024254575
109.5,0.1,0.25,106803.89838946238,106813.39733402291,299.97500354986465,0.0,1.1610082792728451e8,-35.848537882843246
111.325,0.1,0.25,106770.8714933893,106774.67710172023,298.6516470515101,0.0,1.1605109977485958e8,-35.84323374143192
113.15,0.1,0.25,106737.84459731622,106735.95686941754,297.32829055315557,0.0,1.1600137162243463e8,-35.837929600020594
114.975,0.1,0.25,106704.81770124313,106697.23663711485,296.004934054801,0.0,1.159516434700097e8,-35.83262545860927
116.8,0.1,0.25,106676.6791800813,106661.6074786736,295.20359316921395,0.0,1.1591101947062325e8,-32.93427378580121
118.625,0.1,0.25,106652.00325781494,106628.16783088418,294.7720133426706,0.0,1.1587684424630573e8,-32.92969301213142
120.45,0.1,0.25,106627.32733554859,106594.72818309476,294.34043351612723,0.0,1.1584266902198821e8,-32.92511223846164
122.275,0.1,0.25,106602.65141328223,106561.28853530534,293.90885368958385,0.0,1.158084937976707e8,-32.92053146479186
124.1,0.1,0.25,106577.97549101587,106527.84888751592,293.4772738630405,0.0,1.1577431857335319e8,-32.91595069112208
125.925,0.1,0.25,106554.88279365854,106496.70033675255,292.7625425553979,0.0,1.157401929157488e8,-31.13681408156129
127.75,0.1,0.25,106532.44522384979,106466.4998261379,291.93064511764527,0.0,1.1570608776850846e8,-31.13267702531271
129.575,0.1,0.25,106510.00765404104,106436.29931552323,291.09874767989265,0.0,1.1567198262126814e8,-31.12853996906412
131.4,0.1,0.25,106487.57008423228,106406.09880490857,290.26685024214004,0.0,1.156378774740278e8,-31.12440291281554
133.225,0.1,0.25,106465.13251442353,106375.8982942939,289.43495280438736,0.0,1.1560377232678747e8,-31.120265856566956
135.05,0.1,0.25,106447.41556523701,106350.25108922232,288.6345902964636,0.0,1.1557757222379048e8,-28.108121964401008
136.875,0.1,0.25,106430.67050853153,106325.54132940959,287.8407202740928,0.0,1.1555299962990242e8,-28.10473706579652
138.7,0.1,0.25,106413.92545182606,106300.83156959686,287.04685025172205,0.0,1.1552842703601436e8,-28.10135216719204
140.525,0.1,0.25,106397.1803951206,106276.12180978413,286.2529802293513,0.0,1.155038544421263e8,-28.097967268587556
142.35,0.1,0.25,106380.43533841512,106251.4120499714,285.4591102069805,0.0,1.1547928184823823e8,-28.094582369983073
144.175,0.1,0.25,106370.46462125756,106228.2021208422,285.19800939117704,0.0,1.154696935138739e8,-27.227433022134697
146.0,0.1,0.25,106360.8413061281,106205.06910610701,284.96423007314627,0.0,1.1546087360307491e8,-27.22426411600659
147.825,0.1,0.25,106351.21799099863,106181.93609137183,284.7304507551155,0.0,1.154520536922759e8,-27.221095209878484
149.65,0.1,0.25,106341.59467586917,106158.80307663664,284.49667143708473,0.0,1.1544323378147689e8,-27.217926303750374
151.475,0.1,0.25,106332.02227279327,106136.02770448766,284.21493294402603,0.0,1.1543423301284322e8,-24.536569671149742
153.3,0.1,0.25,106323.09475572908,106117.78247176393,283.3257115672802,0.0,1.1542294137830377e8,-24.534070324201284
155.125,0.1,0.25,106314.16723866489,106099.5372390402,282.4364901905344,0.0,1.1541164974376433e8,-24.53157097725283
156.95,0.1,0.25,106305.23972160068,106081.29200631648,281.5472688137886,0.0,1.1540035810922489e8,-24.529071630304372
158.775,0.1,0.25,106296.31220453649,106063.04677359275,280.6580474370428,0.0,1.1538906647468543e8,-24.526572283355918
160.6,0.1,0.25,106288.16536740986,106045.40156523402,279.7836657138219,0.0,1.1537927876913697e8,-22.839155202456034
162.425,0.1,0.25,106283.2388350257,106030.23145738084,278.97049756139114,0.0,1.1537569477067631e8,-22.837077105489847
164.25,0.1,0.25,106278.31230264151,106015.06134952766,278.15732940896044,0.0,1.1537211077221565e8,-22.834999008523656
166.075,0.1,0.25,106273.38577025734,105999.8912416745,277.3441612565297,0.0,1.15368526773755e8,-22.83292091155747
167.9,0.1,0.25,106268.45923787318,105984.72113382132,276.53099310409897,0.0,1.1536494277529433e8,-22.83084281459128
169.725,0.1,0.25,106261.3129273095,105975.50365110344,275.4361556382204,0.0,1.153643613859844e8,-12.542641028882878
171.55,0.1,0.25,106249.3855560515,105979.10720713851,273.73464580491566,0.0,1.1537024715484528e8,-12.543134666695902
173.375,0.1,0.25,106237.45818479349,105982.71076317357,272.03313597161093,0.0,1.1537613292370614e8,-12.543628304508923
175.2,0.1,0.25,106225.53081353549,105986.31431920864,270.33162613830626,0.0,1.15382018692567e8,-12.544121942321947
177.025,0.1,0.25,106213.60344227748,105989.9178752437,268.63011630500154,0.0,1.1538790446142788e8,-12.544615580134968
178.85,0.1,0.25,106214.98159851978,105976.42529724515,268.422614835818,0.0,1.153940385707955e8,-33.88040793256996
180.675,0.1,0.25,106233.36126212355,105941.08765909252,270.1241240541227,0.0,1.1540049000414398e8,-33.875567160220285
182.5,0.1,0.25,106251.74092572732,105905.75002093989,271.82563327242747,0.0,1.1540694143749246e8,-33.870726387870604
184.325,0.1,0.25,106270.12058933111,105870.41238278725,273.52714249073216,0.0,1.1541339287084095e8,-33.86588561552093
186.15,0.1,0.25,106288.50025293489,105835.07474463462,275.22865170903685,0.0,1.1541984430418943e8,-33.86104484317126
187.975,0.1,0.25,106296.1346205841,105827.70155055125,275.0921955508095,0.0,1.1542836664282066e8,-6.545151985394019
189.8,0.1,0.25,106295.3596261819,105842.21357356555,273.51733170660054,0.0,1.1543850968993402e8,-6.547139933752142
191.625,0.1,0.25,106294.58463177971,105856.72559657984,271.9424678623916,0.0,1.1544865273704739e8,-6.549127882110264
193.45,0.1,0.25,106293.80963737752,105871.23761959413,270.36760401818265,0.0,1.1545879578416076e8,-6.551115830468387
195.275,0.1,0.25,106293.03464297533,105885.74964260843,268.79274017397364,0.0,1.1546893883127412e8,-6.553103778826509
197.1,0.1,0.25,106297.4264533181,105887.25523522447,267.82474021042503,0.0,1.1548004226160558e8,-16.988997819468587
198.925,0.1,0.25,106304.21713729246,105882.72212801274,267.13849847718296,0.0,1.1549159158414541e8,-16.98837684587794
200.75,0.1,0.25,106311.00782126682,105878.18902080102,266.4522567439409,0.0,1.1550314090668525e8,-16.987755872287295
202.575,0.1,0.25,106317.79850524118,105873.65591358929,265.7660150106989,0.0,1.1551469022922508e8,-16.987134898696645
204.4,0.1,0.25,106324.58918921555,105869.12280637756,265.0797732774568,0.0,1.1552623955176492e8,-16.986513925105996
206.225,0.1,0.25,106328.64743806265,105865.35674669649,263.91671001828394,0.0,1.155426774407687e8,-16.46380709656261
208.05,0.1,0.25,106332.04327839403,105861.77663793194,262.63805366191565,0.0,1.1556030043679404e8,-16.463316670704454
209.875,0.1,0.25,106335.43911872544,105858.19652916738,261.3593973055474,0.0,1.1557792343281938e8,-16.462826244846298
211.7,0.1,0.25,106338.83495905683,105854.61642040283,260.0807409491792,0.0,1.1559554642884474e8,-16.462335818988137
213.525,0.1,0.25,106342.23079938823,105851.03631163828,258.80208459281096,0.0,1.1561316942487007e8,-16.46184539312998
215.35,0.1,0.25,106350.10455887238,105846.90032088796,258.0630242927244,0.0,1.15633650420169e8,-16.78991849340815
217.175,0.1,0.25,106358.33183828964,105842.72044471772,257.36656368129155,0.0,1.1565435704698952e8,-16.789345907631404
219.0,0.1,0.25,106366.55911770691,105838.54056854747,256.6701030698588,0.0,1.1567506367381003e8,-16.788773321854656
220.825,0.1,0.25,106374.78639712417,105834.36069237722,255.97364245842596,0.0,1.1569577030063055e8,-16.78820073607791
222.65,0.1,0.25,106383.36429159864,105830.3788307008,255.312198219591,0.0,1.1571655564022785e8,-14.563382879005369
224.475,0.1,0.25,106398.77917968848,105830.2582516543,255.33357324641403,0.0,1.1573887587897229e8,-14.563366361327764
226.3,0.1,0.25,106414.19406777833,105830.13767260779,255.35494827323706,0.0,1.1576119611771673e8,-14.56334984365016
228.125,0.1,0.25,106429.60895586817,105830.01709356128,255.37632330006005,0.0,1.1578351635646118e8,-14.563333325972557
229.95,0.1,0.25,106445.02384395801,105829.89651451477,255.39769832688307,0.0,1.1580583659520562e8,-14.563316808294951
231.775,0.1,0.25,106459.71168364416,105830.03724718037,255.3086673174709,0.0,1.1582832922656241e8,-13.72468401655733
233.6,0.1,0.25,106470.86814536946,105831.44720816196,254.68337841777353,0.0,1.1585165919346486e8,-13.724877161897274
235.425,0.1,0.25,106482.02460709476,105832.85716914354,254.05808951807612,0.0,1.1587498916036731e8,-13.725070307237216
237.25,0.1,0.25,106493.18106882006,105834.26713012511,253.43280061837874,0.0,1.1589831912726976e8,-13.725263452577156
239.075,0.1,0.25,106504.33753054537,105835.67709110669,252.80751171868135,0.0,1.159216490941722e8,-13.725456597917098
240.9,0.1,0.25,106518.443299133,105833.17467625541,252.892760018256,0.0,1.1594218036577423e8,-21.049653031812873
242.725,0.1,0.25,106539.67655930463,105821.21735314142,254.6951398827381,0.0,1.1595594812373355e8,-21.048015042345206
244.55,0.1,0.25,106560.90981947625,105809.26003002742,256.4975197472202,0.0,1.1596971588169287e8,-21.04637705287753
246.375,0.1,0.25,106582.14307964787,105797.30270691343,258.2998996117023,0.0,1.1598348363965221e8,-21.044739063409864
248.2,0.1,0.25,106603.37633981949,105785.34538379943,260.10227947618444,0.0,1.1599725139761153e8,-21.04310107394219
250.025,0.1,0.25,106620.42581247506,105781.85811738428,260.73847668559864,0.0,1.1601541035315862e8,-9.849317172749299
251.85,0.1,0.25,106631.56876157859,105790.32857807336,259.72829838197583,0.0,1.1603976864647666e8,-9.850477509829993
253.675,0.1,0.25,106642.7117106821,105798.79903876243,258.718120078353,0.0,1.160641269397947e8,-9.851637846910688
255.5,0.1,0.25,106653.85465978562,105807.26949945152,257.7079417747302,0.0,1.1608848523311275e8,-9.852798183991386
257.325,0.1,0.25,106664.99760888913,105815.73996014059,256.69776347110735,0.0,1.161128435264308e8,-9.85395852107208
259.15,0.1,0.25,106675.38559544999,105830.18385552565,255.59621335650462,0.0,1.1613682635784362e8,-3.7560411833196863
260.975,0.1,0.25,106685.12156890583,105849.78662632998,254.41575122332821,0.0,1.1616048492670192e8,-3.758726494388773
262.8,0.1,0.25,106694.85754236166,105869.3893971343,253.23528909015187,0.0,1.1618414349556021e8,-3.7614118054578576
264.625,0.1,0.25,106704.5935158175,105888.99216793862,252.0548269569755,0.0,1.1620780206441852e8,-3.7640971165269423
266.45,0.1,0.25,106714.32948927332,105908.59493874294,250.87436482379914,0.0,1.1623146063327682e8,-3.766782427596027
268.275,0.1,0.25,106724.0367166542,105919.03446946923,249.8960634788236,0.0,1.162603141179951e8,-11.392623321194964
270.1,0.1,0.25,106733.72903866287,105924.72269052542,249.02258624624844,0.0,1.162918612627889e8,-11.393402529558827
271.925,0.1,0.25,106743.42136067153,105930.4109115816,248.1491090136733,0.0,1.1632340840758273e8,-11.394181737922686
273.75,0.1,0.25,106753.11368268021,105936.09913263778,247.27563178109818,0.0,1.1635495555237654e8,-11.394960946286547
275.575,0.1,0.25,106762.80600468887,105941.78735369397,246.40215454852304,0.0,1.1638650269717035e8,-11.39574015465041
277.4,0.1,0.25,106774.7470280922,105949.29402681225,246.276438936976,0.0,1.1641733253327592e8,-10.120115477238805
279.225,0.1,0.25,106787.32049876278,105957.312139573,246.36103128134312,0.0,1.164479606263129e8,-10.121213848849866
281.05,0.1,0.25,106799.89396943337,105965.33025233373,246.44562362571023,0.0,1.1647858871934989e8,-10.122312220460927
282.875,0.1,0.25,106812.46744010394,105973.34836509448,246.53021597007736,0.0,1.1650921681238689e8,-10.123410592071988
284.7,0.1,0.25,106825.04091077452,105981.36647785522,246.61480831444447,0.0,1.1653984490542386e8,-10.124508963683049
286.525,0.1,0.25,106831.85244645842,105977.3871179209,245.4654778260927,0.0,1.1660368605426167e8,-17.408619610382253
288.35,0.1,0.25,106838.04107025189,105972.11073391142,244.18275027474422,0.0,1.166711178037266e8,-17.407896818052187
290.175,0.1,0.25,106844.22969404534,105966.83434990197,242.90002272339578,0.0,1.1673854955319153e8,-17.407174025722124
292.0,0.1,0.25,106850.41831783879,105961.5579658925,241.61729517204736,0.0,1.1680598130265644e8,-17.40645123339206
293.825,0.1,0.25,106858.3057704751,105956.62503040489,240.32310031230057,0.04451219512196716,1.16872481442748e8,-9.689945682740085
295.65,0.1,0.25,106934.14637682556,105965.43003579149,238.57021311661902,1.8695121951219387,1.1690171720790458e8,-9.691151847861537
297.475,0.1,0.25,107009.98698317604,105974.23504117808,236.8173259209374,3.694512195121967,1.1693095297306117e8,-9.692358012982986
299.3,0.1,0.25,107085.82758952651,105983.04004656468,235.06443872525583,5.519512195121939,1.1696018873821776e8,-9.693564178104438
301.125,0.1,0.25,107161.66819587696,105991.84505195128,233.31155152957427,7.344512195121911,1.1698942450337434e8,-9.69477034322589
302.95,0.1,0.25,107230.33548734884,106033.12580026229,235.9930432392819,8.6353658536585,1.1701866548928033e8,111.8982468967868
304.775,0.1,0.25,107257.15844202897,106263.848382299,264.54174523042786,6.810365853658518,1.1704793692955776e8,111.86664106363108
306.6,0.1,0.25,107283.98139670909,106494.5709643357,293.0904472215748,4.985365853658478,1.1707720836983518e8,111.83503523047537
308.425,0.1,0.25,107310.8043513892,106725.2935463724,321.6391492127207,3.1603658536584955,1.1710647981011261e8,111.80342939731966
310.25,0.1,0.25,107337.62730606932,106956.0161284091,350.1878512038667,1.3353658536585122,1.1713575125039004e8,111.77182356416395
312.075,0.1,0.25,107362.05326865119,107130.4897209651,370.7429023498243,0.0,1.1716047681244607e8,-3.1317067515706807
313.9,0.1,0.25,107379.94198005603,107151.55697857372,369.4970875543598,0.0,1.1717280452480738e8,-3.1345926772704917
315.725,0.1,0.25,107397.83069146087,107172.62423618234,368.2512727588952,0.0,1.1718513223716868e8,-3.137478602970303
317.55,0.1,0.25,107415.71940286571,107193.69149379096,367.0054579634306,0.0,1.1719745994952999e8,-3.140364528670114
319.375,0.1,0.25,107433.60811427055,107214.7587513996,365.7596431679661,0.0,1.172097876618913e8,-3.1432504543699284
321.2,0.1,0.25,107424.76602724004,107169.86439550627,358.76859716847713,0.0,1.1722079192224336e8,-95.7544345693056
323.025,0.1,0.25,107374.15706765426,107021.90501851618,342.80062741269967,0.0,1.1722972828883098e8,-95.73416616149873
324.85,0.1,0.25,107323.54810806848,106873.94564152606,326.8326576569217,0.0,1.1723866465541859e8,-95.71389775369187
326.675,0.1,0.25,107272.9391484827,106725.98626453595,310.86468790114424,0.0,1.1724760102200621e8,-95.693629345885
328.5,0.1,0.25,107222.33018889694,106578.02688754584,294.8967181453668,0.0,1.1725653738859384e8,-95.67336093807815
330.325,0.1,0.25,107201.95151812113,106518.16982116009,287.2251573020094,0.0,1.1726320105544804e8,-1.4135048551978766
332.15,0.1,0.25,107210.36359859291,106542.21971725463,287.4549382800044,0.0,1.1726770024636567e8,-1.4167993615121972
333.975,0.1,0.25,107218.77567906471,106566.26961334918,287.6847192579994,0.0,1.1727219943728329e8,-1.4200938678265196
335.8,0.1,0.25,107227.1877595365,106590.31950944374,287.9145002359944,0.0,1.1727669862820092e8,-1.423388374140842
337.625,0.1,0.25,107235.59984000828,106614.3694055383,288.1442812139894,0.0,1.1728119781911854e8,-1.4266828804551643
339.45,0.1,0.25,107308.69555520105,106639.37004858573,290.1074427479472,1.157317073170706,1.1736818761356665e8,-0.6085981409838936
341.275,0.1,0.25,107419.10875196362,106664.91919949057,293.0706315257297,2.9823170731707003,1.1750276814082082e8,-0.6120980246694891
